"loci","Orthogroup","trait","org","Chromosome Name","bp","start","end","Gene Name","Gene Start (bp)","Gene End (bp)","Description","present","genecount","gFDR","pFDR","rank","rank_new"
"Gmax_Wm82.a2.v1_Na_7_36170156","OG0010391","Na","Gmax_Wm82.a2.v1",7,36170156,35970156,36744826,"Glyma.07G195700",36428858,36434430,"K07456 - DNA mismatch repair protein MutS2 (mutS2)  (1 of 1)",3,4,0.75,0.531866492146597,0.0702200261780105,0.238748089005236
"Gmax_Wm82.a2.v1_Na_9_41157632","OG0001286","Na","Gmax_Wm82.a2.v1",9,41157632,40957632,41783804,"Glyma.09G185600",41067060,41073257,"PTHR31086:SF20 - ALUMINUM-ACTIVATED MALATE TRANSPORTER 4-RELATED (1 of 11)",3,4,0.75,0.531866492146597,0.0702200261780105,0.238748089005236
"Gmax_Wm82.a2.v1_Na_9_41157632","OG0004998","Na","Gmax_Wm82.a2.v1",9,41157632,40957632,41783804,"Glyma.09G185900",41088970,41093772,"PTHR13683:SF334 - ASPARTYL PROTEASE (1 of 2)",3,4,0.75,0.531866492146597,0.0702200261780105,0.238748089005236
"Gmax_Wm82.a2.v1_Na_9_41157632","OG0011507","Na","Gmax_Wm82.a2.v1",9,41157632,40957632,41783804,"Glyma.09G188100",41266840,41270079,"PF04398 - Protein of unknown function, DUF538 (DUF538)  (1 of 41)",3,4,0.75,0.531866492146597,0.0702200261780105,0.238748089005236
"Gmax_Wm82.a2.v1_Na_11_1170503","OG0000090","Na","Gmax_Wm82.a2.v1",11,1170503,970503,2082993,"Glyma.11G020200",1418719,1423487,"PTHR24349:SF95 - CALCIUM-DEPENDENT PROTEIN KINASE 3 (1 of 7)",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_11_1170503","OG0001820","Na","Gmax_Wm82.a2.v1",11,1170503,970503,2082993,"Glyma.11G021000",1492434,1497351,"K12795 - suppressor of G2 allele of SKP1 (SUGT1, SGT1)  (1 of 5)",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_11_1170503","OG0000780","Na","Gmax_Wm82.a2.v1",11,1170503,970503,2082993,"Glyma.11G022300",1603388,1605193,"PTHR23029:SF26 - PROTEIN Y18H1A.4-RELATED (1 of 2)",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_11_1170503","OG0006031","Na","Gmax_Wm82.a2.v1",11,1170503,970503,2082993,"Glyma.11G017700",1226326,1229346,"",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_15_10734528","OG0006486","Na","Gmax_Wm82.a2.v1",15,10734528,10534528,11945113,"Glyma.15G137000",11090151,11126027,"",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_15_10734528","OG0002931","Na","Gmax_Wm82.a2.v1",15,10734528,10534528,11945113,"Glyma.15G143100",11744760,11750567,"1.8.1.4 - Dihydrolipoyl dehydrogenase / Lipoyl dehydrogenase (1 of 6)",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_15_10734528","OG0003163","Na","Gmax_Wm82.a2.v1",15,10734528,10534528,11945113,"Glyma.15G140300",11476972,11483512,"PTHR23118:SF6 - ATP-CITRATE SYNTHASE BETA CHAIN PROTEIN 1 (1 of 3)",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_15_10734528","OG0003163","Na","Gmax_Wm82.a2.v1",15,10734528,10534528,11945113,"Glyma.15G140200",11461119,11467932,"PTHR23118:SF6 - ATP-CITRATE SYNTHASE BETA CHAIN PROTEIN 1 (1 of 3)",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_15_10734528","OG0008381","Na","Gmax_Wm82.a2.v1",15,10734528,10534528,11945113,"Glyma.15G136600",11049771,11051844,"PTHR13166//PTHR13166:SF13 - PROTEIN C6ORF149 // SUBFAMILY NOT NAMED (1 of 2)",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_16_4685254","OG0000148","Na","Gmax_Wm82.a2.v1",16,4685254,4485254,5813163,"Glyma.16G054400",5336881,5339714,"PTHR31221:SF25 - WRKY TRANSCRIPTION FACTOR 45-RELATED (1 of 3)",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_16_4685254","OG0003079","Na","Gmax_Wm82.a2.v1",16,4685254,4485254,5813163,"Glyma.16G050500",4853237,4856710,"PTHR24006:SF456 - GRR1-LIKE PROTEIN 1-RELATED (1 of 8)",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_16_4685254","OG0005256","Na","Gmax_Wm82.a2.v1",16,4685254,4485254,5813163,"Glyma.16G055000",5411241,5413143,"",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_16_4685254","OG0000328","Na","Gmax_Wm82.a2.v1",16,4685254,4485254,5813163,"Glyma.16G055200",5420964,5421468,"PF11820 - Protein of unknown function (DUF3339) (DUF3339)  (1 of 23)",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_16_4685254","OG0001340","Na","Gmax_Wm82.a2.v1",16,4685254,4485254,5813163,"Glyma.16G053300",5180282,5183019,"",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_17_37826455","OG0000208","Na","Gmax_Wm82.a2.v1",17,37826455,37626455,38708224,"Glyma.17G223200",37649685,37653943,"PTHR10766:SF46 - ENDOMEMBRANE FAMILY PROTEIN 70 (1 of 4)",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_17_37826455","OG0002264","Na","Gmax_Wm82.a2.v1",17,37826455,37626455,38708224,"Glyma.17G228600",38349687,38353286,"",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_17_37826455","OG0003545","Na","Gmax_Wm82.a2.v1",17,37826455,37626455,38708224,"Glyma.17G229900",38494068,38495137,"PTHR31213:SF7 - ABSCISIC ACID RECEPTOR PYL2-RELATED (1 of 4)",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_17_37826455","OG0001423","Na","Gmax_Wm82.a2.v1",17,37826455,37626455,38708224,"Glyma.17G227500",38210720,38217231,"",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_17_37826455","OG0001733","Na","Gmax_Wm82.a2.v1",17,37826455,37626455,38708224,"Glyma.17G230700",38584723,38591262,"K01369 - legumain (LGMN)  (1 of 7)",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_18_55724023","OG0000923","Na","Gmax_Wm82.a2.v1",18,55724023,55524023,57790323,"Glyma.18G297100",57422306,57423754,"PTHR31304:SF3 - LOB DOMAIN-CONTAINING PROTEIN 40 (1 of 3)",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_18_55724023","OG0000133","Na","Gmax_Wm82.a2.v1",18,55724023,55524023,57790323,"Glyma.18G276000",55818654,55823401,"KOG1552 - Predicted alpha/beta hydrolase (1 of 25)",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_18_55724023","OG0001650","Na","Gmax_Wm82.a2.v1",18,55724023,55524023,57790323,"Glyma.18G298500",57596668,57603424,"K10532 - heparan-alpha-glucosaminide N-acetyltransferase (HGSNAT)  (1 of 7)",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_18_55724023","OG0000803","Na","Gmax_Wm82.a2.v1",18,55724023,55524023,57790323,"Glyma.18G275300",55755623,55759248,"PTHR31741:SF17 - O-FUCOSYLTRANSFERASE-LIKE PROTEIN (1 of 4)",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_18_55724023","OG0002023","Na","Gmax_Wm82.a2.v1",18,55724023,55524023,57790323,"Glyma.18G276800",55873039,55876738,"K14207 - solute carrier family 38 (sodium-coupled neutral amino acid transporter), member 2 (SLC38A2, SNAT2)  (1 of 6)",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_1_38642722","OG0000922","Na","Gmax_Wm82.a2.v1",1,38642722,38442722,40240347,"Glyma.01G116500",40155136,40156460,"PTHR11695:SF395 - ALCOHOL DEHYDROGENASE-LIKE 3-RELATED (1 of 10)",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_1_38642722","OG0000922","Na","Gmax_Wm82.a2.v1",1,38642722,38442722,40240347,"Glyma.01G116300",40139173,40153209,"K00001 - alcohol dehydrogenase (E1.1.1.1, adh)  (1 of 5)",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_1_38642722","OG0000922","Na","Gmax_Wm82.a2.v1",1,38642722,38442722,40240347,"Glyma.01G116700",40191698,40199492,"K00001 - alcohol dehydrogenase (E1.1.1.1, adh)  (1 of 5)",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_1_38642722","OG0000922","Na","Gmax_Wm82.a2.v1",1,38642722,38442722,40240347,"Glyma.01G116600",40163515,40165826,"PTHR11695:SF395 - ALCOHOL DEHYDROGENASE-LIKE 3-RELATED (1 of 10)",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_1_38642722","OG0001435","Na","Gmax_Wm82.a2.v1",1,38642722,38442722,40240347,"Glyma.01G115100",39802201,39803770,"PTHR10639:SF10 - CLATHRIN LIGHT CHAIN 2 (1 of 1)",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_1_55504171","OG0000574","Na","Gmax_Wm82.a2.v1",1,55504171,55304171,57030220,"Glyma.01G232400",55890929,55894888,"6.2.1.34 - Trans-feruloyl-CoA synthase / Trans-feruloyl-CoA synthetase (1 of 8)",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_1_55504171","OG0010694","Na","Gmax_Wm82.a2.v1",1,55504171,55304171,57030220,"Glyma.01G235200",56103784,56110667,"",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_1_55504171","OG0013465","Na","Gmax_Wm82.a2.v1",1,55504171,55304171,57030220,"Glyma.01G243800",56643769,56644584,"PF05347 - Complex 1 protein (LYR family) (Complex1_LYR)  (1 of 13)",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_1_55504171","OG0006654","Na","Gmax_Wm82.a2.v1",1,55504171,55304171,57030220,"Glyma.01G233300",55955181,55968966,"PTHR11851:SF152 - PROTEIN UCR-2.3 (1 of 3)",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_6_3975042","OG0000441","Na","Gmax_Wm82.a2.v1",6,3975042,3775042,4387283,"Glyma.06G054000",4085259,4091133,"",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_6_3975042","OG0002264","Na","Gmax_Wm82.a2.v1",6,3975042,3775042,4387283,"Glyma.06G052000",3910640,3915158,"PTHR11040//PTHR11040:SF52 - ZINC/IRON TRANSPORTER // SUBFAMILY NOT NAMED (1 of 4)",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_6_3975042","OG0003545","Na","Gmax_Wm82.a2.v1",6,3975042,3775042,4387283,"Glyma.06G051800",3903770,3904881,"PTHR31213:SF7 - ABSCISIC ACID RECEPTOR PYL2-RELATED (1 of 4)",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_6_3975042","OG0001423","Na","Gmax_Wm82.a2.v1",6,3975042,3775042,4387283,"Glyma.06G052700",3981500,3992391,"5.3.99.5 - Thromboxane-A synthase / Thromboxane synthetase (1 of 3)",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_6_3975042","OG0001733","Na","Gmax_Wm82.a2.v1",6,3975042,3775042,4387283,"Glyma.06G050700",3850587,3855791,"K01369 - legumain (LGMN)  (1 of 7)",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_7_8084387","OG0001286","Na","Gmax_Wm82.a2.v1",7,8084387,7884387,9718828,"Glyma.07G090300",8448701,8454515,"PTHR31086:SF20 - ALUMINUM-ACTIVATED MALATE TRANSPORTER 4-RELATED (1 of 11)",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_7_8084387","OG0001970","Na","Gmax_Wm82.a2.v1",7,8084387,7884387,9718828,"Glyma.07G101100",9597834,9598744,"PTHR10891//PTHR10891:SF608 - EF-HAND CALCIUM-BINDING DOMAIN CONTAINING PROTEIN // SUBFAMILY NOT NAMED (1 of 7)",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_7_8084387","OG0004998","Na","Gmax_Wm82.a2.v1",7,8084387,7884387,9718828,"Glyma.07G090000",8428238,8432717,"PTHR13683:SF334 - ASPARTYL PROTEASE (1 of 2)",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_7_8084387","OG0011507","Na","Gmax_Wm82.a2.v1",7,8084387,7884387,9718828,"Glyma.07G088900",8285431,8289641,"PF04398 - Protein of unknown function, DUF538 (DUF538)  (1 of 41)",3,5,0.8,0.531866492146597,0.0561760209424084,0.235939287958115
"Gmax_Wm82.a2.v1_Na_2_1202297","OG0001757","Na","Gmax_Wm82.a2.v1",2,1202297,1002297,1834925,"Glyma.02G016600",1487313,1490015,"PTHR31707:SF38 - PECTINESTERASE/PECTINESTERASE INHIBITOR 20-RELATED (1 of 6)",3,6,0.833333333333333,0.531866492146597,0.0468133507853403,0.234066753926702
"Gmax_Wm82.a2.v1_Na_2_1202297","OG0001223","Na","Gmax_Wm82.a2.v1",2,1202297,1002297,1834925,"Glyma.02G016500",1478070,1483258,"PTHR31707:SF25 - PECTINESTERASE/PECTINESTERASE INHIBITOR 39-RELATED (1 of 3)",3,6,0.833333333333333,0.531866492146597,0.0468133507853403,0.234066753926702
"Gmax_Wm82.a2.v1_Na_2_1202297","OG0010033","Na","Gmax_Wm82.a2.v1",2,1202297,1002297,1834925,"Glyma.02G016400",1466563,1469437,"PTHR22298:SF55 - ENDOGLUCANASE 1-RELATED (1 of 4)",3,6,0.833333333333333,0.531866492146597,0.0468133507853403,0.234066753926702
"Gmax_Wm82.a2.v1_Na_2_1202297","OG0003858","Na","Gmax_Wm82.a2.v1",2,1202297,1002297,1834925,"Glyma.02G013600",1233527,1238249,"K02729 - 20S proteasome subunit alpha 5 (PSMA5)  (1 of 4)",3,6,0.833333333333333,0.531866492146597,0.0468133507853403,0.234066753926702
"Gmax_Wm82.a2.v1_Na_2_1202297","OG0005794","Na","Gmax_Wm82.a2.v1",2,1202297,1002297,1834925,"Glyma.02G014100",1276321,1280181,"",3,6,0.833333333333333,0.531866492146597,0.0468133507853403,0.234066753926702
"Gmax_Wm82.a2.v1_Na_2_1202297","OG0001249","Na","Gmax_Wm82.a2.v1",2,1202297,1002297,1834925,"Glyma.02G013000",1169695,1173051,"",3,6,0.833333333333333,0.531866492146597,0.0468133507853403,0.234066753926702
"Gmax_Wm82.a2.v1_Na_8_9781116","OG0004080","Na","Gmax_Wm82.a2.v1",8,9781116,9581116,10525225,"Glyma.08G131400",10070505,10076628,"",3,6,0.833333333333333,0.531866492146597,0.0468133507853403,0.234066753926702
"Gmax_Wm82.a2.v1_Na_8_9781116","OG0002922","Na","Gmax_Wm82.a2.v1",8,9781116,9581116,10525225,"Glyma.08G129400",9961815,9966616,"PTHR31747:SF3 - PROTEIN LSD1 (1 of 4)",3,6,0.833333333333333,0.531866492146597,0.0468133507853403,0.234066753926702
"Gmax_Wm82.a2.v1_Na_8_9781116","OG0001131","Na","Gmax_Wm82.a2.v1",8,9781116,9581116,10525225,"Glyma.08G133900",10273783,10278797,"K14396 - polyadenylate-binding protein 2 (PABPN1, PABP2)  (1 of 6)",3,6,0.833333333333333,0.531866492146597,0.0468133507853403,0.234066753926702
"Gmax_Wm82.a2.v1_Na_8_9781116","OG0001093","Na","Gmax_Wm82.a2.v1",8,9781116,9581116,10525225,"Glyma.08G136200",10409270,10412599,"",3,6,0.833333333333333,0.531866492146597,0.0468133507853403,0.234066753926702
"Gmax_Wm82.a2.v1_Na_8_9781116","OG0010524","Na","Gmax_Wm82.a2.v1",8,9781116,9581116,10525225,"Glyma.08G128700",9911687,9919962,"K13111 - WD40 repeat-containing protein SMU1 (SMU1)  (1 of 3)",3,6,0.833333333333333,0.531866492146597,0.0468133507853403,0.234066753926702
"Gmax_Wm82.a2.v1_Na_8_9781116","OG0008751","Na","Gmax_Wm82.a2.v1",8,9781116,9581116,10525225,"Glyma.08G129800",9992751,9994303,"PTHR31476:SF6 - EMB (1 of 3)",3,6,0.833333333333333,0.531866492146597,0.0468133507853403,0.234066753926702
"Gmax_Wm82.a2.v1_Na_14_47982772","OG0000577","Na","Gmax_Wm82.a2.v1",14,47982772,47782772,49197963,"Glyma.14G213300",47828854,47833075,"PTHR20852:SF62 - GLUTAMINE SYNTHETASE CYTOSOLIC ISOZYME 1-3-RELATED (1 of 5)",3,7,0.857142857142857,0.531866492146597,0.0401257292445774,0.232729229618549
"Gmax_Wm82.a2.v1_Na_14_47982772","OG0000090","Na","Gmax_Wm82.a2.v1",14,47982772,47782772,49197963,"Glyma.14G222000",48684766,48691598,"PF07714//PF13499//PF13833 - Protein tyrosine kinase (Pkinase_Tyr)  // EF-hand domain pair (EF-hand_7)  // EF-hand domain pair (EF-hand_8)  (1 of 2)",3,7,0.857142857142857,0.531866492146597,0.0401257292445774,0.232729229618549
"Gmax_Wm82.a2.v1_Na_14_47982772","OG0001485","Na","Gmax_Wm82.a2.v1",14,47982772,47782772,49197963,"Glyma.14G217800",48281330,48282831,"K14488 - SAUR family protein (SAUR)  (1 of 159)",3,7,0.857142857142857,0.531866492146597,0.0401257292445774,0.232729229618549
"Gmax_Wm82.a2.v1_Na_14_47982772","OG0008077","Na","Gmax_Wm82.a2.v1",14,47982772,47782772,49197963,"Glyma.14G222300",48748554,48749553,"PTHR13675:SF0 - LYR MOTIF-CONTAINING PROTEIN 2 (1 of 2)",3,7,0.857142857142857,0.531866492146597,0.0401257292445774,0.232729229618549
"Gmax_Wm82.a2.v1_Na_14_47982772","OG0002947","Na","Gmax_Wm82.a2.v1",14,47982772,47782772,49197963,"Glyma.14G217900",48307515,48314034,"PTHR31580:SF4 - FILAMENT-LIKE PLANT PROTEIN 4-RELATED (1 of 6)",3,7,0.857142857142857,0.531866492146597,0.0401257292445774,0.232729229618549
"Gmax_Wm82.a2.v1_Na_14_47982772","OG0007267","Na","Gmax_Wm82.a2.v1",14,47982772,47782772,49197963,"Glyma.14G223900",48911098,48913504,"PTHR10366//PTHR10366:SF355 - NAD DEPENDENT EPIMERASE/DEHYDRATASE // SUBFAMILY NOT NAMED (1 of 2)",3,7,0.857142857142857,0.531866492146597,0.0401257292445774,0.232729229618549
"Gmax_Wm82.a2.v1_Na_20_45711115","OG0000092","Na","Gmax_Wm82.a2.v1",20,45711115,45511115,47093276,"Glyma.20G222500",45713410,45720018,"PTHR11668:SF259 - SERINE/THREONINE-PROTEIN PHOSPHATASE PP1 ISOZYME 2-RELATED (1 of 8)",3,7,0.857142857142857,0.531866492146597,0.0401257292445774,0.232729229618549
"Gmax_Wm82.a2.v1_Na_20_45711115","OG0001309","Na","Gmax_Wm82.a2.v1",20,45711115,45511115,47093276,"Glyma.20G228200",46272887,46275642,"3.5.4.3 - Guanine deaminase / Guanine aminase (1 of 8)",3,7,0.857142857142857,0.531866492146597,0.0401257292445774,0.232729229618549
"Gmax_Wm82.a2.v1_Na_20_45711115","OG0000780","Na","Gmax_Wm82.a2.v1",20,45711115,45511115,47093276,"Glyma.20G231200",46495633,46498390,"PTHR23029:SF46 - PHOSPHOGLYCERATE MUTASE FAMILY PROTEIN (1 of 4)",3,7,0.857142857142857,0.531866492146597,0.0401257292445774,0.232729229618549
"Gmax_Wm82.a2.v1_Na_20_45711115","OG0000780","Na","Gmax_Wm82.a2.v1",20,45711115,45511115,47093276,"Glyma.20G238900",47053770,47054938,"PTHR23029:SF46 - PHOSPHOGLYCERATE MUTASE FAMILY PROTEIN (1 of 4)",3,7,0.857142857142857,0.531866492146597,0.0401257292445774,0.232729229618549
"Gmax_Wm82.a2.v1_Na_20_45711115","OG0001113","Na","Gmax_Wm82.a2.v1",20,45711115,45511115,47093276,"Glyma.20G229900",46410285,46416473,"PTHR10110:SF117 - SODIUM/HYDROGEN EXCHANGER 1-RELATED (1 of 7)",3,7,0.857142857142857,0.531866492146597,0.0401257292445774,0.232729229618549
"Gmax_Wm82.a2.v1_Na_20_45711115","OG0000670","Na","Gmax_Wm82.a2.v1",20,45711115,45511115,47093276,"Glyma.20G224500",45916157,45919530,"",3,7,0.857142857142857,0.531866492146597,0.0401257292445774,0.232729229618549
"Gmax_Wm82.a2.v1_Na_20_45711115","OG0001580","Na","Gmax_Wm82.a2.v1",20,45711115,45511115,47093276,"Glyma.20G223900",45844601,45845564,"K17794 - mitochondrial import inner membrane translocase subunit TIM23 (TIM23)  (1 of 4)",3,7,0.857142857142857,0.531866492146597,0.0401257292445774,0.232729229618549
"Gmax_Wm82.a2.v1_Na_2_47413058","OG0000409","Na","Gmax_Wm82.a2.v1",2,47413058,47213058,48123447,"Glyma.02G302500",47792409,47795587,"PTHR11528//PTHR11528:SF49 - HEAT SHOCK PROTEIN 90 // SUBFAMILY NOT NAMED (1 of 4)",3,7,0.857142857142857,0.531866492146597,0.0401257292445774,0.232729229618549
"Gmax_Wm82.a2.v1_Na_2_47413058","OG0001873","Na","Gmax_Wm82.a2.v1",2,47413058,47213058,48123447,"Glyma.02G295100",47319345,47323749,"PTHR19321//PTHR19321:SF11 - PROTEIN REGULATOR OF CYTOKINESIS 1 PRC1-RELATED // SUBFAMILY NOT NAMED (1 of 5)",3,7,0.857142857142857,0.531866492146597,0.0401257292445774,0.232729229618549
"Gmax_Wm82.a2.v1_Na_2_47413058","OG0003625","Na","Gmax_Wm82.a2.v1",2,47413058,47213058,48123447,"Glyma.02G301500",47732540,47735480,"PTHR31902:SF1 - ACTIN PATCHES DISTAL PROTEIN 1 (1 of 5)",3,7,0.857142857142857,0.531866492146597,0.0401257292445774,0.232729229618549
"Gmax_Wm82.a2.v1_Na_2_47413058","OG0008705","Na","Gmax_Wm82.a2.v1",2,47413058,47213058,48123447,"Glyma.02G300300",47676198,47678171,"PTHR33510:SF5 - PROTEIN TIC 20-V, CHLOROPLASTIC (1 of 3)",3,7,0.857142857142857,0.531866492146597,0.0401257292445774,0.232729229618549
"Gmax_Wm82.a2.v1_Na_2_47413058","OG0002592","Na","Gmax_Wm82.a2.v1",2,47413058,47213058,48123447,"Glyma.02G293600",47211961,47216578,"K11996 - adenylyltransferase and sulfurtransferase (MOCS3, UBA4, moeB)  (1 of 3)",3,7,0.857142857142857,0.531866492146597,0.0401257292445774,0.232729229618549
"Gmax_Wm82.a2.v1_Na_2_47413058","OG0004112","Na","Gmax_Wm82.a2.v1",2,47413058,47213058,48123447,"Glyma.02G296200",47383044,47395946,"",3,7,0.857142857142857,0.531866492146597,0.0401257292445774,0.232729229618549
"Gmax_Wm82.a2.v1_Na_2_47413058","OG0008749","Na","Gmax_Wm82.a2.v1",2,47413058,47213058,48123447,"Glyma.02G302100",47768469,47771819,"PTHR11132:SF38 - GB (1 of 2)",3,7,0.857142857142857,0.531866492146597,0.0401257292445774,0.232729229618549
"Gmax_Wm82.a2.v1_Na_10_1312935","OG0001515","Na","Gmax_Wm82.a2.v1",10,1312935,1112935,2103082,"Glyma.10G019300",1665415,1677518,"PTHR23074//PTHR23074:SF89 - AAA ATPASE // SUBFAMILY NOT NAMED (1 of 4)",3,8,0.875,0.531866492146597,0.0351100130890052,0.231726086387435
"Gmax_Wm82.a2.v1_Na_10_1312935","OG0001515","Na","Gmax_Wm82.a2.v1",10,1312935,1112935,2103082,"Glyma.10G019400",1681918,1697471,"PTHR23074//PTHR23074:SF89 - AAA ATPASE // SUBFAMILY NOT NAMED (1 of 4)",3,8,0.875,0.531866492146597,0.0351100130890052,0.231726086387435
"Gmax_Wm82.a2.v1_Na_10_1312935","OG0001757","Na","Gmax_Wm82.a2.v1",10,1312935,1112935,2103082,"Glyma.10G017200",1516848,1519869,"PTHR31707:SF38 - PECTINESTERASE/PECTINESTERASE INHIBITOR 20-RELATED (1 of 6)",3,8,0.875,0.531866492146597,0.0351100130890052,0.231726086387435
"Gmax_Wm82.a2.v1_Na_10_1312935","OG0001223","Na","Gmax_Wm82.a2.v1",10,1312935,1112935,2103082,"Glyma.10G017100",1506598,1510896,"PTHR31707:SF25 - PECTINESTERASE/PECTINESTERASE INHIBITOR 39-RELATED (1 of 3)",3,8,0.875,0.531866492146597,0.0351100130890052,0.231726086387435
"Gmax_Wm82.a2.v1_Na_10_1312935","OG0010033","Na","Gmax_Wm82.a2.v1",10,1312935,1112935,2103082,"Glyma.10G017000",1495686,1498544,"PTHR22298:SF55 - ENDOGLUCANASE 1-RELATED (1 of 4)",3,8,0.875,0.531866492146597,0.0351100130890052,0.231726086387435
"Gmax_Wm82.a2.v1_Na_10_1312935","OG0003858","Na","Gmax_Wm82.a2.v1",10,1312935,1112935,2103082,"Glyma.10G014300",1278620,1283265,"K02729 - 20S proteasome subunit alpha 5 (PSMA5)  (1 of 4)",3,8,0.875,0.531866492146597,0.0351100130890052,0.231726086387435
"Gmax_Wm82.a2.v1_Na_10_1312935","OG0005794","Na","Gmax_Wm82.a2.v1",10,1312935,1112935,2103082,"Glyma.10G014800",1318060,1325256,"",3,8,0.875,0.531866492146597,0.0351100130890052,0.231726086387435
"Gmax_Wm82.a2.v1_Na_10_1312935","OG0001249","Na","Gmax_Wm82.a2.v1",10,1312935,1112935,2103082,"Glyma.10G013600",1212890,1216232,"PTHR23012:SF93 - RING/FYVE/PHD ZINC FINGER-CONTAINING PROTEIN (1 of 4)",3,8,0.875,0.531866492146597,0.0351100130890052,0.231726086387435
"Gmax_Wm82.a2.v1_Na_17_11078932","OG0000082","Na","Gmax_Wm82.a2.v1",17,11078932,10878932,12780848,"Glyma.17G140300",11398378,11399165,"PTHR31731:SF7 - BIFUNCTIONAL INHIBITOR/LIPID-TRANSFER PROTEIN/SEED STORAGE 2S ALBUMIN SUPERFAMILY PROTEIN (1 of 8)",3,10,0.9,0.531866492146597,0.0280880104712042,0.230321685863874
