"loci","Orthogroup","trait","org","Chromosome Name","bp","start","end","Gene Name","Gene Start (bp)","Gene End (bp)","Description","present","genecount","gFDR","pFDR","rank","rank_new"
"Gmax_Wm82.a2.v1_Fe_5_31068959","OG0009052","Fe","Gmax_Wm82.a2.v1",5,31068959,30868959,31268959,"Glyma.05G117300",31017018,31020038,"3.6.3.4//3.6.3.54 - Cu(2+)-exporting ATPase // Cu(+) exporting ATPase (1 of 7)",3,3,0.666666666666667,0.387831485587583,0.122433702882483,0.318327627494457
"Gmax_Wm82.a2.v1_Fe_5_33317583","OG0003586","Fe","Gmax_Wm82.a2.v1",5,33317583,33117583,33644202,"Glyma.05G141200",33455610,33458383,"PTHR33077:SF17 - PROTEIN TIFY 5A-RELATED (1 of 7)",3,3,0.666666666666667,0.387831485587583,0.122433702882483,0.318327627494457
"Gmax_Wm82.a2.v1_Fe_5_33317583","OG0003477","Fe","Gmax_Wm82.a2.v1",5,33317583,33117583,33644202,"Glyma.05G139900",33243177,33248566,"KOG4467 - Uncharacterized conserved protein (1 of 4)",3,3,0.666666666666667,0.387831485587583,0.122433702882483,0.318327627494457
"Gmax_Wm82.a2.v1_Fe_5_33317583","OG0000895","Fe","Gmax_Wm82.a2.v1",5,33317583,33117583,33644202,"Glyma.05G141400",33475994,33481973,"",3,3,0.666666666666667,0.387831485587583,0.122433702882483,0.318327627494457
"Gmax_Wm82.a2.v1_Fe_5_34337698","OG0008034","Fe","Gmax_Wm82.a2.v1",5,34337698,34137698,34821649,"Glyma.05G148900",34323018,34331148,"K02685 - DNA primase large subunit (PRI2)  (1 of 2)",3,3,0.666666666666667,0.387831485587583,0.122433702882483,0.318327627494457
"Gmax_Wm82.a2.v1_Fe_5_34337698","OG0000328","Fe","Gmax_Wm82.a2.v1",5,34337698,34137698,34821649,"Glyma.05G148500",34262809,34263641,"PF11820 - Protein of unknown function (DUF3339) (DUF3339)  (1 of 23)",3,3,0.666666666666667,0.387831485587583,0.122433702882483,0.318327627494457
"Gmax_Wm82.a2.v1_Fe_5_34337698","OG0000328","Fe","Gmax_Wm82.a2.v1",5,34337698,34137698,34821649,"Glyma.05G148400",34259860,34260569,"PF11820 - Protein of unknown function (DUF3339) (DUF3339)  (1 of 23)",3,3,0.666666666666667,0.387831485587583,0.122433702882483,0.318327627494457
"Gmax_Wm82.a2.v1_Fe_6_5140584","OG0000983","Fe","Gmax_Wm82.a2.v1",6,5140584,4940584,5384562,"Glyma.06G069300",5311935,5313768,"",3,3,0.666666666666667,0.387831485587583,0.122433702882483,0.318327627494457
"Gmax_Wm82.a2.v1_Fe_6_5140584","OG0003792","Fe","Gmax_Wm82.a2.v1",6,5140584,4940584,5384562,"Glyma.06G066600",5079846,5085080,"KOG1030//KOG1328 - Predicted Ca2+-dependent phospholipid-binding protein // Synaptic vesicle protein BAIAP3, involved in vesicle priming/regulation (1 of 1)",3,3,0.666666666666667,0.387831485587583,0.122433702882483,0.318327627494457
"Gmax_Wm82.a2.v1_Fe_6_5140584","OG0004071","Fe","Gmax_Wm82.a2.v1",6,5140584,4940584,5384562,"Glyma.06G069100",5291934,5293546,"5.3.4.1 - Protein disulfide-isomerase / S-S rearrangase (1 of 41)",3,3,0.666666666666667,0.387831485587583,0.122433702882483,0.318327627494457
"Gmax_Wm82.a2.v1_Fe_7_40504565","OG0000172","Fe","Gmax_Wm82.a2.v1",7,40504565,40304565,40704565,"Glyma.07G226400",40375232,40383325,"PTHR18966:SF204 - GLUTAMATE RECEPTOR 2.5-RELATED (1 of 5)",3,3,0.666666666666667,0.387831485587583,0.122433702882483,0.318327627494457
"Gmax_Wm82.a2.v1_Fe_7_40504565","OG0000172","Fe","Gmax_Wm82.a2.v1",7,40504565,40304565,40704565,"Glyma.07G226500",40389244,40393890,"PTHR18966:SF204 - GLUTAMATE RECEPTOR 2.5-RELATED (1 of 5)",3,3,0.666666666666667,0.387831485587583,0.122433702882483,0.318327627494457
"Gmax_Wm82.a2.v1_Fe_7_40504565","OG0007416","Fe","Gmax_Wm82.a2.v1",7,40504565,40304565,40704565,"Glyma.07G226600",40399519,40400659,"",3,3,0.666666666666667,0.387831485587583,0.122433702882483,0.318327627494457
"Gmax_Wm82.a2.v1_Fe_7_9037569","OG0001914","Fe","Gmax_Wm82.a2.v1",7,9037569,8837569,9237569,"Glyma.07G097700",9180670,9186248,"PTHR22937:SF18 - F6A14.12 PROTEIN-RELATED (1 of 4)",3,3,0.666666666666667,0.387831485587583,0.122433702882483,0.318327627494457
"Gmax_Wm82.a2.v1_Fe_7_9037569","OG0002009","Fe","Gmax_Wm82.a2.v1",7,9037569,8837569,9237569,"Glyma.07G097100",9123060,9125558,"PTHR10994:SF81 - RETICULON-LIKE PROTEIN B15 (1 of 3)",3,3,0.666666666666667,0.387831485587583,0.122433702882483,0.318327627494457
"Gmax_Wm82.a2.v1_Fe_7_9037569","OG0002009","Fe","Gmax_Wm82.a2.v1",7,9037569,8837569,9237569,"Glyma.07G097500",9157923,9159868,"PTHR10994:SF81 - RETICULON-LIKE PROTEIN B15 (1 of 3)",3,3,0.666666666666667,0.387831485587583,0.122433702882483,0.318327627494457
"Gmax_Wm82.a2.v1_Fe_8_15381230","OG0001570","Fe","Gmax_Wm82.a2.v1",8,15381230,15181230,16379292,"Glyma.08G193200",15546547,15555381,"PTHR11649:SF62 - PROTEIN SEY1 HOMOLOG (1 of 5)",3,3,0.666666666666667,0.387831485587583,0.122433702882483,0.318327627494457
"Gmax_Wm82.a2.v1_Fe_8_15381230","OG0002413","Fe","Gmax_Wm82.a2.v1",8,15381230,15181230,16379292,"Glyma.08G194500",15657330,15663260,"PTHR27001:SF152 - GENOMIC DNA, CHROMOSOME 3, P1 CLONE:MMM17-RELATED (1 of 4)",3,3,0.666666666666667,0.387831485587583,0.122433702882483,0.318327627494457
"Gmax_Wm82.a2.v1_Fe_8_15381230","OG0001933","Fe","Gmax_Wm82.a2.v1",8,15381230,15181230,16379292,"Glyma.08G199000",16078525,16083556,"",3,3,0.666666666666667,0.387831485587583,0.122433702882483,0.318327627494457
"Gmax_Wm82.a2.v1_Fe_8_3595331","OG0002775","Fe","Gmax_Wm82.a2.v1",8,3595331,3395331,3986749,"Glyma.08G045500",3594728,3600812,"PTHR12555//PTHR12555:SF16 - UBIQUITIN FUSION DEGRADATON PROTEIN 1 // SUBFAMILY NOT NAMED (1 of 2)",3,3,0.666666666666667,0.387831485587583,0.122433702882483,0.318327627494457
"Gmax_Wm82.a2.v1_Fe_8_3595331","OG0000269","Fe","Gmax_Wm82.a2.v1",8,3595331,3395331,3986749,"Glyma.08G043500",3426497,3427676,"PF04749 - PLAC8 family (PLAC8)  (1 of 37)",3,3,0.666666666666667,0.387831485587583,0.122433702882483,0.318327627494457
"Gmax_Wm82.a2.v1_Fe_8_3595331","OG0001914","Fe","Gmax_Wm82.a2.v1",8,3595331,3395331,3986749,"Glyma.08G049400",3854843,3859581,"",3,3,0.666666666666667,0.387831485587583,0.122433702882483,0.318327627494457
"Sbicolor_v3.1.1_Fe_3_68768065","OG0002775","Fe","Sbicolor_v3.1.1",3,68768065,68668065,68868065,"Sobic.003G371900",68751492,68752487,"K14016 - ubiquitin fusion degradation protein 1 (UFD1)  (1 of 4)",3,6,0.833333333333333,0.367691358024691,0.0632308641975308,0.316154320987654
"Sbicolor_v3.1.1_Fe_3_68768065","OG0006042","Fe","Sbicolor_v3.1.1",3,68768065,68668065,68868065,"Sobic.003G370900",68684974,68687499,"similar to Chromosome chr18 scaffold_121, whole genome shotgun sequence",3,6,0.833333333333333,0.367691358024691,0.0632308641975308,0.316154320987654
"Sbicolor_v3.1.1_Fe_3_68768065","OG0001257","Fe","Sbicolor_v3.1.1",3,68768065,68668065,68868065,"Sobic.003G371100",68700072,68702793,"similar to OSJNBb0008G24.12 protein",3,6,0.833333333333333,0.367691358024691,0.0632308641975308,0.316154320987654
"Sbicolor_v3.1.1_Fe_3_68768065","OG0001257","Fe","Sbicolor_v3.1.1",3,68768065,68668065,68868065,"Sobic.003G371000",68694551,68697930,"similar to Os01g0871500 protein",3,6,0.833333333333333,0.367691358024691,0.0632308641975308,0.316154320987654
"Sbicolor_v3.1.1_Fe_3_68768065","OG0001176","Fe","Sbicolor_v3.1.1",3,68768065,68668065,68868065,"Sobic.003G372500",68780592,68783588,"similar to Putative uncharacterized protein",3,6,0.833333333333333,0.367691358024691,0.0632308641975308,0.316154320987654
"Sbicolor_v3.1.1_Fe_4_56615515","OG0001662","Fe","Sbicolor_v3.1.1",4,56615515,56515515,56715515,"Sobic.004G216700",56625893,56628817,"similar to Two-component response regulator-like PRR1",3,6,0.833333333333333,0.367691358024691,0.0632308641975308,0.316154320987654
"Sbicolor_v3.1.1_Fe_4_56615515","OG0000227","Fe","Sbicolor_v3.1.1",4,56615515,56515515,56715515,"Sobic.004G215500",56540847,56542844,"similar to Putative uncharacterized protein",3,6,0.833333333333333,0.367691358024691,0.0632308641975308,0.316154320987654
"Sbicolor_v3.1.1_Fe_4_56615515","OG0000568","Fe","Sbicolor_v3.1.1",4,56615515,56515515,56715515,"Sobic.004G216900",56654358,56656505,"similar to Putative uncharacterized protein",3,6,0.833333333333333,0.367691358024691,0.0632308641975308,0.316154320987654
"Sbicolor_v3.1.1_Fe_4_56615515","OG0011770","Fe","Sbicolor_v3.1.1",4,56615515,56515515,56715515,"Sobic.004G215900",56570437,56577951,"similar to Putative uncharacterized protein",3,6,0.833333333333333,0.367691358024691,0.0632308641975308,0.316154320987654
"Sbicolor_v3.1.1_Fe_4_56615515","OG0000250","Fe","Sbicolor_v3.1.1",4,56615515,56515515,56715515,"Sobic.004G217500",56696473,56700315,"PF00069//PF00560//PF08263//PF13855 - Protein kinase domain (Pkinase)  // Leucine Rich Repeat (LRR_1)  // Leucine rich repeat N-terminal domain (LRRNT_2)  // Leucine rich repeat (LRR_8)  (1 of 55)",3,6,0.833333333333333,0.367691358024691,0.0632308641975308,0.316154320987654
"Sbicolor_v3.1.1_Fe_4_56615515","OG0009798","Fe","Sbicolor_v3.1.1",4,56615515,56515515,56715515,"Sobic.004G216800",56629951,56632601,"similar to Nucleolar RNA-binding Nop10p-like protein",3,6,0.833333333333333,0.367691358024691,0.0632308641975308,0.316154320987654
"Sbicolor_v3.1.1_Fe_9_2443687","OG0001109","Fe","Sbicolor_v3.1.1",9,2443687,2343687,2543687,"Sobic.009G028200",2525898,2531942,"similar to Putative uncharacterized protein",3,6,0.833333333333333,0.367691358024691,0.0632308641975308,0.316154320987654
"Sbicolor_v3.1.1_Fe_9_2443687","OG0002490","Fe","Sbicolor_v3.1.1",9,2443687,2343687,2543687,"Sobic.009G026800",2401314,2403677,"PTHR27007:SF47 - L-TYPE LECTIN-DOMAIN CONTAINING RECEPTOR KINASE VIII.1-RELATED (1 of 1)",3,6,0.833333333333333,0.367691358024691,0.0632308641975308,0.316154320987654
"Sbicolor_v3.1.1_Fe_9_2443687","OG0002691","Fe","Sbicolor_v3.1.1",9,2443687,2343687,2543687,"Sobic.009G026650",2370114,2371657,"PTHR33448:SF4 - ARABIDOPSIS THALIANA GENOMIC DNA, CHROMOSOME 5, P1 CLONE:MOK16-RELATED (1 of 1)",3,6,0.833333333333333,0.367691358024691,0.0632308641975308,0.316154320987654
"Sbicolor_v3.1.1_Fe_9_2443687","OG0001603","Fe","Sbicolor_v3.1.1",9,2443687,2343687,2543687,"Sobic.009G027100",2433552,2440727,"similar to Putative uncharacterized protein",3,6,0.833333333333333,0.367691358024691,0.0632308641975308,0.316154320987654
"Sbicolor_v3.1.1_Fe_9_54882357","OG0000923","Fe","Sbicolor_v3.1.1",9,54882357,54782357,54982357,"Sobic.009G199300",54938611,54940027,"PTHR31304:SF3 - LOB DOMAIN-CONTAINING PROTEIN 40 (1 of 3)",3,6,0.833333333333333,0.367691358024691,0.0632308641975308,0.316154320987654
"Sbicolor_v3.1.1_Fe_9_54882357","OG0000014","Fe","Sbicolor_v3.1.1",9,54882357,54782357,54982357,"Sobic.009G197901",54850009,54851051,"similar to O-methyltransferase ZRP4, putative, expressed",3,6,0.833333333333333,0.367691358024691,0.0632308641975308,0.316154320987654
"Sbicolor_v3.1.1_Fe_9_54882357","OG0000014","Fe","Sbicolor_v3.1.1",9,54882357,54782357,54982357,"Sobic.009G198000",54851461,54852815,"similar to O-methyltransferase ZRP4, putative, expressed",3,6,0.833333333333333,0.367691358024691,0.0632308641975308,0.316154320987654
"Sbicolor_v3.1.1_Fe_9_54882357","OG0000014","Fe","Sbicolor_v3.1.1",9,54882357,54782357,54982357,"Sobic.009G197600",54827878,54833461,"similar to O-methyltransferase ZRP4, putative, expressed",3,6,0.833333333333333,0.367691358024691,0.0632308641975308,0.316154320987654
"Sbicolor_v3.1.1_Fe_9_54882357","OG0000014","Fe","Sbicolor_v3.1.1",9,54882357,54782357,54982357,"Sobic.009G197400",54819847,54821397,"similar to Putative uncharacterized protein",3,6,0.833333333333333,0.367691358024691,0.0632308641975308,0.316154320987654
"Sbicolor_v3.1.1_Fe_9_54882357","OG0000014","Fe","Sbicolor_v3.1.1",9,54882357,54782357,54982357,"Sobic.009G197800",54844696,54845725,"similar to O-methyltransferase ZRP4",3,6,0.833333333333333,0.367691358024691,0.0632308641975308,0.316154320987654
"Sbicolor_v3.1.1_Fe_4_950061","OG0001041","Fe","Sbicolor_v3.1.1",4,950061,850061,1050061,"Sobic.004G011566",947826,950478,"similar to Catalase isozyme 3",3,7,0.857142857142857,0.367691358024691,0.0541978835978836,0.314347724867725
"Sbicolor_v3.1.1_Fe_4_950061","OG0007459","Fe","Sbicolor_v3.1.1",4,950061,850061,1050061,"Sobic.004G010700",904046,907553,"similar to Putative uncharacterized protein",3,7,0.857142857142857,0.367691358024691,0.0541978835978836,0.314347724867725
"Sbicolor_v3.1.1_Fe_4_950061","OG0004688","Fe","Sbicolor_v3.1.1",4,950061,850061,1050061,"Sobic.004G012000",993872,998270,"PTHR24320:SF73 - OXIDOREDUCTASE FEY3-RELATED (1 of 1)",3,7,0.857142857142857,0.367691358024691,0.0541978835978836,0.314347724867725
"Sbicolor_v3.1.1_Fe_4_950061","OG0006562","Fe","Sbicolor_v3.1.1",4,950061,850061,1050061,"Sobic.004G010200",859361,865297,"",3,7,0.857142857142857,0.367691358024691,0.0541978835978836,0.314347724867725
"Sbicolor_v3.1.1_Fe_4_950061","OG0006758","Fe","Sbicolor_v3.1.1",4,950061,850061,1050061,"Sobic.004G011000",919626,922934,"similar to Putative uncharacterized protein",3,7,0.857142857142857,0.367691358024691,0.0541978835978836,0.314347724867725
"Gmax_Wm82.a2.v1_Fe_14_47768188","OG0000054","Fe","Gmax_Wm82.a2.v1",14,47768188,47568188,48291406,"Glyma.14G217100",48198344,48199648,"K11253 - histone H3 (H3)  (1 of 22)",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_14_47768188","OG0002490","Fe","Gmax_Wm82.a2.v1",14,47768188,47568188,48291406,"Glyma.14G211200",47611571,47614843,"PTHR27007:SF47 - L-TYPE LECTIN-DOMAIN CONTAINING RECEPTOR KINASE VIII.1-RELATED (1 of 4)",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_14_47768188","OG0001910","Fe","Gmax_Wm82.a2.v1",14,47768188,47568188,48291406,"Glyma.14G215100",47981339,47982901,"PTHR11467//PTHR11467:SF49 - HISTONE H1/H5 // SUBFAMILY NOT NAMED (1 of 6)",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_14_47768188","OG0001910","Fe","Gmax_Wm82.a2.v1",14,47768188,47568188,48291406,"Glyma.14G215200",47986989,47988449,"PTHR11467//PTHR11467:SF49 - HISTONE H1/H5 // SUBFAMILY NOT NAMED (1 of 6)",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_16_31359859","OG0011204","Fe","Gmax_Wm82.a2.v1",16,31359859,31159859,33551218,"Glyma.16G154300",31472047,31475600,"PTHR21087:SF4 - INACTIVE SHIKIMATE KINASE LIKE 1, CHLOROPLASTIC-RELATED (1 of 2)",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_16_31359859","OG0001561","Fe","Gmax_Wm82.a2.v1",16,31359859,31159859,33551218,"Glyma.16G168200",32810792,32812082,"KOG4473 - Uncharacterized membrane protein (1 of 20)",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_16_31359859","OG0006042","Fe","Gmax_Wm82.a2.v1",16,31359859,31159859,33551218,"Glyma.16G157600",31827653,31830414,"",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_16_31359859","OG0001006","Fe","Gmax_Wm82.a2.v1",16,31359859,31159859,33551218,"Glyma.16G162200",32123144,32128979,"",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_16_37653674","OG0001617","Fe","Gmax_Wm82.a2.v1",16,37653674,37453674,37965494,"Glyma.16G220600",37763768,37767567,"",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_16_37653674","OG0004050","Fe","Gmax_Wm82.a2.v1",16,37653674,37453674,37965494,"Glyma.16G221100",37794742,37796395,"PF11891 - Domain of unknown function (DUF3411) (DUF3411)  (1 of 19)",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_16_37653674","OG0001316","Fe","Gmax_Wm82.a2.v1",16,37653674,37453674,37965494,"Glyma.16G221400",37819649,37821401,"PF06697 - Protein of unknown function (DUF1191) (DUF1191)  (1 of 14)",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_16_37653674","OG0001603","Fe","Gmax_Wm82.a2.v1",16,37653674,37453674,37965494,"Glyma.16G220800",37778774,37782072,"",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_16_7742477","OG0000669","Fe","Gmax_Wm82.a2.v1",16,7742477,7542477,8260927,"Glyma.16G075600",7617667,7623067,"PTHR21576:SF7 - MAJOR FACILITATOR PROTEIN-RELATED (1 of 4)",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_16_7742477","OG0001416","Fe","Gmax_Wm82.a2.v1",16,7742477,7542477,8260927,"Glyma.16G078500",8084011,8084999,"K17795 - mitochondrial import inner membrane translocase subunit TIM17 (TIM17)  (1 of 3)",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_16_7742477","OG0006116","Fe","Gmax_Wm82.a2.v1",16,7742477,7542477,8260927,"Glyma.16G075200",7579627,7588440,"",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_19_48289297","OG0002441","Fe","Gmax_Wm82.a2.v1",19,48289297,48089297,48649478,"Glyma.19G230200",48103324,48106756,"",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_19_48289297","OG0001945","Fe","Gmax_Wm82.a2.v1",19,48289297,48089297,48649478,"Glyma.19G235200",48480989,48486617,"PTHR24361:SF315 - MAP KINASE KINASE KINASE SSK2-RELATED (1 of 2)",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_19_48289297","OG0001977","Fe","Gmax_Wm82.a2.v1",19,48289297,48089297,48649478,"Glyma.19G236800",48580164,48581710,"K10664 - E3 ubiquitin-protein ligase ATL6/9/15/31/42/55 [EC:6.3.2.19] (ATL6S)  (1 of 17)",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_19_49270808","OG0000104","Fe","Gmax_Wm82.a2.v1",19,49270808,49070808,50684516,"Glyma.19G253000",49838828,49842550,"K06689 - ubiquitin-conjugating enzyme E2 D/E (UBE2D_E, UBC4, UBC5)  (1 of 19)",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_19_49270808","OG0000205","Fe","Gmax_Wm82.a2.v1",19,49270808,49070808,50684516,"Glyma.19G261100",50419763,50421994,"PTHR10286:SF10 - F11O4.12 (1 of 8)",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_19_49270808","OG0000227","Fe","Gmax_Wm82.a2.v1",19,49270808,49070808,50684516,"Glyma.19G250100",49616568,49619730,"PTHR22835//PTHR22835:SF171 - ZINC FINGER FYVE DOMAIN CONTAINING PROTEIN // SUBFAMILY NOT NAMED (1 of 3)",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_19_49270808","OG0000227","Fe","Gmax_Wm82.a2.v1",19,49270808,49070808,50684516,"Glyma.19G250000",49605823,49611059,"PTHR22835:SF160 - GDSL ESTERASE/LIPASE LTL1 (1 of 12)",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_20_41157701","OG0003972","Fe","Gmax_Wm82.a2.v1",20,41157701,40957701,42628286,"Glyma.20G185300",42360314,42368093,"PTHR31342:SF7 - PROTEIN CHUP1, CHLOROPLASTIC (1 of 4)",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_20_41157701","OG0003030","Fe","Gmax_Wm82.a2.v1",20,41157701,40957701,42628286,"Glyma.20G185100",42342266,42345129,"PTHR27000:SF18 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN (1 of 6)",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_20_41157701","OG0010896","Fe","Gmax_Wm82.a2.v1",20,41157701,40957701,42628286,"Glyma.20G182800",42073337,42102170,"K06111 - exocyst complex component 4 (EXOC4, SEC8L1)  (1 of 2)",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_2_5610361","OG0009731","Fe","Gmax_Wm82.a2.v1",2,5610361,5410361,5810361,"Glyma.02G062600",5645621,5648965,"PTHR22835//PTHR22835:SF147 - ZINC FINGER FYVE DOMAIN CONTAINING PROTEIN // SUBFAMILY NOT NAMED (1 of 4)",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_2_5610361","OG0006564","Fe","Gmax_Wm82.a2.v1",2,5610361,5410361,5810361,"Glyma.02G062700",5654059,5654763,"PTHR31992:SF12 - DOF ZINC FINGER PROTEIN DOF3.4 (1 of 2)",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_2_5610361","OG0006562","Fe","Gmax_Wm82.a2.v1",2,5610361,5410361,5810361,"Glyma.02G062800",5663668,5670471,"",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_4_5820459","OG0000983","Fe","Gmax_Wm82.a2.v1",4,5820459,5620459,6020459,"Glyma.04G067700",5662072,5663861,"PTHR11132//PTHR11132:SF80 - SOLUTE CARRIER FAMILY 35 // SUBFAMILY NOT NAMED (1 of 11)",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_4_5820459","OG0002875","Fe","Gmax_Wm82.a2.v1",4,5820459,5620459,6020459,"Glyma.04G069500",5792149,5797403,"",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_4_5820459","OG0001942","Fe","Gmax_Wm82.a2.v1",4,5820459,5620459,6020459,"Glyma.04G071600",5958236,5969490,"",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_4_5820459","OG0004071","Fe","Gmax_Wm82.a2.v1",4,5820459,5620459,6020459,"Glyma.04G067500",5638037,5639053,"",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_5_37328311","OG0000054","Fe","Gmax_Wm82.a2.v1",5,37328311,37128311,37916147,"Glyma.05G188700",37450637,37451891,"K11253 - histone H3 (H3)  (1 of 22)",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_5_37328311","OG0000054","Fe","Gmax_Wm82.a2.v1",5,37328311,37128311,37916147,"Glyma.05G188600",37448126,37449098,"K11253 - histone H3 (H3)  (1 of 22)",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_5_37328311","OG0001297","Fe","Gmax_Wm82.a2.v1",5,37328311,37128311,37916147,"Glyma.05G189600",37541210,37543394,"PTHR22849//PTHR22849:SF20 - WDSAM1 PROTEIN // SUBFAMILY NOT NAMED (1 of 4)",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_5_37328311","OG0001902","Fe","Gmax_Wm82.a2.v1",5,37328311,37128311,37916147,"Glyma.05G189800",37560783,37565493,"PTHR14221//PTHR14221:SF8 - WD REPEAT DOMAIN 44 // SUBFAMILY NOT NAMED (1 of 4)",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_5_41007475","OG0001575","Fe","Gmax_Wm82.a2.v1",5,41007475,40807475,41841184,"Glyma.05G234800",41172014,41173823,"K02958 - small subunit ribosomal protein S15e (RP-S15e, RPS15)  (1 of 4)",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_5_41007475","OG0002775","Fe","Gmax_Wm82.a2.v1",5,41007475,40807475,41841184,"Glyma.05G238500",41444788,41449159,"",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_5_41007475","OG0000269","Fe","Gmax_Wm82.a2.v1",5,41007475,40807475,41841184,"Glyma.05G236300",41265538,41267276,"PF04749 - PLAC8 family (PLAC8)  (1 of 37)",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_5_41007475","OG0001914","Fe","Gmax_Wm82.a2.v1",5,41007475,40807475,41841184,"Glyma.05G241900",41697530,41701571,"PTHR22937:SF18 - F6A14.12 PROTEIN-RELATED (1 of 4)",3,4,0.75,0.387831485587583,0.0918252771618625,0.312205942350333
"Gmax_Wm82.a2.v1_Fe_11_32423687","OG0000794","Fe","Gmax_Wm82.a2.v1",11,32423687,32223687,32702810,"Glyma.11G231100",32671043,32683283,"K04646 - clathrin heavy chain (CLTC)  (1 of 8)",3,5,0.8,0.387831485587583,0.07346022172949,0.308532931263858
"Gmax_Wm82.a2.v1_Fe_11_32423687","OG0001109","Fe","Gmax_Wm82.a2.v1",11,32423687,32223687,32702810,"Glyma.11G230800",32632906,32636815,"PTHR10209:SF155 - 2-OXOGLUTARATE (2OG) AND FE(II)-DEPENDENT OXYGENASE SUPERFAMILY PROTEIN-RELATED (1 of 2)",3,5,0.8,0.387831485587583,0.07346022172949,0.308532931263858
"Gmax_Wm82.a2.v1_Fe_11_32423687","OG0000391","Fe","Gmax_Wm82.a2.v1",11,32423687,32223687,32702810,"Glyma.11G228000",32310610,32312178,"PTHR19139:SF90 - AQUAPORIN PIP1-5-RELATED (1 of 4)",3,5,0.8,0.387831485587583,0.07346022172949,0.308532931263858
