"loci","Orthogroup","trait","org","Chromosome Name","bp","start","end","Gene Name","Gene Start (bp)","Gene End (bp)","Description","present","genecount","gFDR","pFDR","rank","rank_new"
"Sbicolor_v3.1.1_Mg_2_8878734","OG0001413","Mg","Sbicolor_v3.1.1",2,8878734,8778734,8978734,"Sobic.002G082500",8825781,8826321,"similar to Putative uncharacterized protein OSJNBa0086N05.106",3,5,0.8,0.345032863849765,0.0785960563380281,0.330103436619718
"Sbicolor_v3.1.1_Mg_2_8878734","OG0001413","Mg","Sbicolor_v3.1.1",2,8878734,8778734,8978734,"Sobic.002G082700",8848138,8849431,"PTHR31087:SF11 - PROTEIN LURP-ONE-RELATED 1-RELATED (1 of 6)",3,5,0.8,0.345032863849765,0.0785960563380281,0.330103436619718
"Sbicolor_v3.1.1_Mg_2_8878734","OG0001413","Mg","Sbicolor_v3.1.1",2,8878734,8778734,8978734,"Sobic.002G082350",8789143,8789989,"PTHR31087:SF11 - PROTEIN LURP-ONE-RELATED 1-RELATED (1 of 6)",3,5,0.8,0.345032863849765,0.0785960563380281,0.330103436619718
"Sbicolor_v3.1.1_Mg_2_8878734","OG0001413","Mg","Sbicolor_v3.1.1",2,8878734,8778734,8978734,"Sobic.002G082800",8852665,8853949,"similar to Putative uncharacterized protein OSJNBa0086N05.106",3,5,0.8,0.345032863849765,0.0785960563380281,0.330103436619718
"Sbicolor_v3.1.1_Mg_4_5948075","OG0000133","Mg","Sbicolor_v3.1.1",4,5948075,5848075,6048075,"Sobic.004G074200",6019867,6027149,"similar to Putative Cgi67 serine protease",3,5,0.8,0.345032863849765,0.0785960563380281,0.330103436619718
"Sbicolor_v3.1.1_Mg_4_5948075","OG0001308","Mg","Sbicolor_v3.1.1",4,5948075,5848075,6048075,"Sobic.004G073500",5942581,5948806,"similar to Putative multidrug resistance protein",3,5,0.8,0.345032863849765,0.0785960563380281,0.330103436619718
"Sbicolor_v3.1.1_Mg_4_5948075","OG0001308","Mg","Sbicolor_v3.1.1",4,5948075,5848075,6048075,"Sobic.004G073600",5957381,5966147,"similar to Putative multidrug resistance protein",3,5,0.8,0.345032863849765,0.0785960563380281,0.330103436619718
"Sbicolor_v3.1.1_Mg_4_5948075","OG0001308","Mg","Sbicolor_v3.1.1",4,5948075,5848075,6048075,"Sobic.004G073300",5913170,5916755,"KOG0058 - Peptide exporter, ABC superfamily (1 of 2)",3,5,0.8,0.345032863849765,0.0785960563380281,0.330103436619718
"Sbicolor_v3.1.1_Mg_4_5948075","OG0001308","Mg","Sbicolor_v3.1.1",4,5948075,5848075,6048075,"Sobic.004G073400",5922352,5928779,"PTHR24221:SF141 - ABC TRANSPORTER B FAMILY MEMBER 15-RELATED (1 of 5)",3,5,0.8,0.345032863849765,0.0785960563380281,0.330103436619718
"Sbicolor_v3.1.1_Mg_4_64616990","OG0000398","Mg","Sbicolor_v3.1.1",4,64616990,64516990,64716990,"Sobic.004G309000",64636436,64638642,"similar to Alpha-amylase precursor",3,5,0.8,0.345032863849765,0.0785960563380281,0.330103436619718
"Sbicolor_v3.1.1_Mg_4_64616990","OG0000398","Mg","Sbicolor_v3.1.1",4,64616990,64516990,64716990,"Sobic.004G309200",64644905,64647044,"similar to Alpha-amylase precursor",3,5,0.8,0.345032863849765,0.0785960563380281,0.330103436619718
"Sbicolor_v3.1.1_Mg_4_64616990","OG0001264","Mg","Sbicolor_v3.1.1",4,64616990,64516990,64716990,"Sobic.004G310000",64689955,64693442,"similar to Lipase class 3-like",3,5,0.8,0.345032863849765,0.0785960563380281,0.330103436619718
"Sbicolor_v3.1.1_Mg_4_64616990","OG0001530","Mg","Sbicolor_v3.1.1",4,64616990,64516990,64716990,"Sobic.004G309800",64675612,64680681,"similar to Remorin protein-like",3,5,0.8,0.345032863849765,0.0785960563380281,0.330103436619718
"Sbicolor_v3.1.1_Mg_4_64616990","OG0001858","Mg","Sbicolor_v3.1.1",4,64616990,64516990,64716990,"Sobic.004G309600",64665419,64669547,"similar to Putative uncharacterized protein",3,5,0.8,0.345032863849765,0.0785960563380281,0.330103436619718
"Sbicolor_v3.1.1_Mg_4_9770505","OG0000432","Mg","Sbicolor_v3.1.1",4,9770505,9670505,9870505,"Sobic.004G104100",9808826,9810907,"similar to 60S ribosomal protein L11-1",3,5,0.8,0.345032863849765,0.0785960563380281,0.330103436619718
"Sbicolor_v3.1.1_Mg_4_9770505","OG0000432","Mg","Sbicolor_v3.1.1",4,9770505,9670505,9870505,"Sobic.004G103800",9790926,9793483,"similar to 60S ribosomal protein L11-1",3,5,0.8,0.345032863849765,0.0785960563380281,0.330103436619718
"Sbicolor_v3.1.1_Mg_4_9770505","OG0000432","Mg","Sbicolor_v3.1.1",4,9770505,9670505,9870505,"Sobic.004G104300",9831065,9833526,"similar to 60S ribosomal protein L11-1",3,5,0.8,0.345032863849765,0.0785960563380281,0.330103436619718
"Sbicolor_v3.1.1_Mg_4_9770505","OG0004940","Mg","Sbicolor_v3.1.1",4,9770505,9670505,9870505,"Sobic.004G103000",9697392,9699581,"similar to Putative uncharacterized protein",3,5,0.8,0.345032863849765,0.0785960563380281,0.330103436619718
"Sbicolor_v3.1.1_Mg_4_9770505","OG0010067","Mg","Sbicolor_v3.1.1",4,9770505,9670505,9870505,"Sobic.004G103300",9708787,9714323,"similar to Putative UOS1",3,5,0.8,0.345032863849765,0.0785960563380281,0.330103436619718
"Sbicolor_v3.1.1_Mg_6_47614146","OG0010691","Mg","Sbicolor_v3.1.1",6,47614146,47514146,47714146,"Sobic.006G106000",47598763,47602495,"similar to H0219H12.2 protein",3,5,0.8,0.345032863849765,0.0785960563380281,0.330103436619718
"Sbicolor_v3.1.1_Mg_6_47614146","OG0000508","Mg","Sbicolor_v3.1.1",6,47614146,47514146,47714146,"Sobic.006G107400",47676507,47678459,"similar to H0219H12.10 protein",3,5,0.8,0.345032863849765,0.0785960563380281,0.330103436619718
"Sbicolor_v3.1.1_Mg_6_47614146","OG0001327","Mg","Sbicolor_v3.1.1",6,47614146,47514146,47714146,"Sobic.006G106900",47646123,47647316,"similar to H0219H12.8 protein",3,5,0.8,0.345032863849765,0.0785960563380281,0.330103436619718
"Sbicolor_v3.1.1_Mg_6_47614146","OG0004212","Mg","Sbicolor_v3.1.1",6,47614146,47514146,47714146,"Sobic.006G106500",47625203,47630311,"weakly similar to Putative uncharacterized protein",3,5,0.8,0.345032863849765,0.0785960563380281,0.330103436619718
"Sbicolor_v3.1.1_Mg_6_47614146","OG0003766","Mg","Sbicolor_v3.1.1",6,47614146,47514146,47714146,"Sobic.006G106200",47610470,47614542,"similar to H0219H12.3 protein",3,5,0.8,0.345032863849765,0.0785960563380281,0.330103436619718
"Sbicolor_v3.1.1_Mg_9_57657768","OG0007876","Mg","Sbicolor_v3.1.1",9,57657768,57557768,57757768,"Sobic.009G238500",57639492,57641346,"similar to Putative uncharacterized protein OJ1735_C10.9",3,5,0.8,0.345032863849765,0.0785960563380281,0.330103436619718
"Sbicolor_v3.1.1_Mg_9_57657768","OG0008632","Mg","Sbicolor_v3.1.1",9,57657768,57557768,57757768,"Sobic.009G237400",57565192,57575775,"",3,5,0.8,0.345032863849765,0.0785960563380281,0.330103436619718
"Sbicolor_v3.1.1_Mg_9_57657768","OG0000774","Mg","Sbicolor_v3.1.1",9,57657768,57557768,57757768,"Sobic.009G239500",57719129,57726152,"similar to Putative uncharacterized protein",3,5,0.8,0.345032863849765,0.0785960563380281,0.330103436619718
"Sbicolor_v3.1.1_Mg_9_57657768","OG0011817","Mg","Sbicolor_v3.1.1",9,57657768,57557768,57757768,"Sobic.009G237500",57575656,57576950,"similar to Putative uncharacterized protein",3,5,0.8,0.345032863849765,0.0785960563380281,0.330103436619718
"Gmax_Wm82.a2.v1_Mg_13_43311794","OG0000900","Mg","Gmax_Wm82.a2.v1",13,43311794,43111794,43668660,"Glyma.13G341100",43292117,43296459,"PF07714//PF13414 - Protein tyrosine kinase (Pkinase_Tyr)  // TPR repeat (TPR_11)  (1 of 5)",3,4,0.75,0.353299303944316,0.0970051044083527,0.329817354988399
"Gmax_Wm82.a2.v1_Mg_13_43311794","OG0000097","Mg","Gmax_Wm82.a2.v1",13,43311794,43111794,43668660,"Glyma.13G340800",43273868,43276287,"PTHR10593//PTHR10593:SF27 - SERINE/THREONINE-PROTEIN KINASE RIO // SUBFAMILY NOT NAMED (1 of 17)",3,4,0.75,0.353299303944316,0.0970051044083527,0.329817354988399
"Gmax_Wm82.a2.v1_Mg_13_43311794","OG0000324","Mg","Gmax_Wm82.a2.v1",13,43311794,43111794,43668660,"Glyma.13G342700",43419189,43422436,"PTHR10024:SF243 - ANTHRANILATE PHOSPHORIBOSYLTRANSFERASE-LIKE PROTEIN (1 of 6)",3,4,0.75,0.353299303944316,0.0970051044083527,0.329817354988399
"Gmax_Wm82.a2.v1_Mg_13_43311794","OG0011780","Mg","Gmax_Wm82.a2.v1",13,43311794,43111794,43668660,"Glyma.13G339300",43145295,43147110,"K03872 - transcription elongation factor B, polypeptide 1 (TCEB1)  (1 of 2)",3,4,0.75,0.353299303944316,0.0970051044083527,0.329817354988399
"Gmax_Wm82.a2.v1_Mg_14_1249227","OG0000090","Mg","Gmax_Wm82.a2.v1",14,1249227,1049227,2798265,"Glyma.14G023500",1669047,1673690,"PTHR24349:SF89 - CALCIUM-DEPENDENT PROTEIN KINASE 29 (1 of 7)",3,4,0.75,0.353299303944316,0.0970051044083527,0.329817354988399
"Gmax_Wm82.a2.v1_Mg_14_1249227","OG0000090","Mg","Gmax_Wm82.a2.v1",14,1249227,1049227,2798265,"Glyma.14G035800",2672381,2676894,"PTHR24349:SF131 - CALCIUM-DEPENDENT PROTEIN KINASE 17-RELATED (1 of 2)",3,4,0.75,0.353299303944316,0.0970051044083527,0.329817354988399
"Gmax_Wm82.a2.v1_Mg_14_1249227","OG0006739","Mg","Gmax_Wm82.a2.v1",14,1249227,1049227,2798265,"Glyma.14G027100",1949772,1950078,"PTHR11761:SF12 - PROTEIN HUELLENLOS (1 of 4)",3,4,0.75,0.353299303944316,0.0970051044083527,0.329817354988399
"Gmax_Wm82.a2.v1_Mg_14_1249227","OG0002774","Mg","Gmax_Wm82.a2.v1",14,1249227,1049227,2798265,"Glyma.14G035500",2652308,2655588,"K08515 - vesicle-associated membrane protein 7 (VAMP7)  (1 of 6)",3,4,0.75,0.353299303944316,0.0970051044083527,0.329817354988399
"Gmax_Wm82.a2.v1_Mg_14_7160104","OG0010091","Mg","Gmax_Wm82.a2.v1",14,7160104,6960104,7625927,"Glyma.14G085900",7625876,7630767,"K09660 - mannose-P-dolichol utilization defect 1 (MPDU1)  (1 of 2)",3,4,0.75,0.353299303944316,0.0970051044083527,0.329817354988399
"Gmax_Wm82.a2.v1_Mg_14_7160104","OG0000344","Mg","Gmax_Wm82.a2.v1",14,7160104,6960104,7625927,"Glyma.14G084500",7409216,7414343,"K13126 - polyadenylate-binding protein (PABPC)  (1 of 14)",3,4,0.75,0.353299303944316,0.0970051044083527,0.329817354988399
"Gmax_Wm82.a2.v1_Mg_14_7160104","OG0001264","Mg","Gmax_Wm82.a2.v1",14,7160104,6960104,7625927,"Glyma.14G083600",7282790,7290881,"PTHR21493//PTHR21493:SF104 - CGI-141-RELATED/LIPASE CONTAINING PROTEIN // SUBFAMILY NOT NAMED (1 of 2)",3,4,0.75,0.353299303944316,0.0970051044083527,0.329817354988399
"Gmax_Wm82.a2.v1_Mg_14_7160104","OG0001530","Mg","Gmax_Wm82.a2.v1",14,7160104,6960104,7625927,"Glyma.14G083500",7277484,7282675,"PTHR31471:SF13 - REMORIN-LIKE PROTEIN (1 of 4)",3,4,0.75,0.353299303944316,0.0970051044083527,0.329817354988399
"Gmax_Wm82.a2.v1_Mg_15_5184552","OG0010787","Mg","Gmax_Wm82.a2.v1",15,5184552,4984552,5649313,"Glyma.15G070000",5346678,5351788,"",3,4,0.75,0.353299303944316,0.0970051044083527,0.329817354988399
"Gmax_Wm82.a2.v1_Mg_15_5184552","OG0001641","Mg","Gmax_Wm82.a2.v1",15,5184552,4984552,5649313,"Glyma.15G072700",5574038,5577955,"",3,4,0.75,0.353299303944316,0.0970051044083527,0.329817354988399
"Gmax_Wm82.a2.v1_Mg_15_5184552","OG0007643","Mg","Gmax_Wm82.a2.v1",15,5184552,4984552,5649313,"Glyma.15G068200",5210072,5212618,"PTHR23423//PTHR23423:SF15 - ORGANIC SOLUTE TRANSPORTER-RELATED // SUBFAMILY NOT NAMED (1 of 2)",3,4,0.75,0.353299303944316,0.0970051044083527,0.329817354988399
"Gmax_Wm82.a2.v1_Mg_15_5184552","OG0004602","Mg","Gmax_Wm82.a2.v1",15,5184552,4984552,5649313,"Glyma.15G070800",5431954,5435808,"",3,4,0.75,0.353299303944316,0.0970051044083527,0.329817354988399
"Gmax_Wm82.a2.v1_Mg_16_2544764","OG0000537","Mg","Gmax_Wm82.a2.v1",16,2544764,2344764,3325850,"Glyma.16G032900",3110022,3117619,"PTHR24055:SF227 - MITOGEN-ACTIVATED PROTEIN KINASE 11-RELATED (1 of 2)",3,4,0.75,0.353299303944316,0.0970051044083527,0.329817354988399
"Gmax_Wm82.a2.v1_Mg_16_2544764","OG0001950","Mg","Gmax_Wm82.a2.v1",16,2544764,2344764,3325850,"Glyma.16G027300",2654447,2658311,"PTHR23257:SF530 - SERINE/THREONINE/TYROSINE KINASE-RELATED (1 of 2)",3,4,0.75,0.353299303944316,0.0970051044083527,0.329817354988399
"Gmax_Wm82.a2.v1_Mg_16_2544764","OG0000266","Mg","Gmax_Wm82.a2.v1",16,2544764,2344764,3325850,"Glyma.16G033500",3152014,3156923,"PTHR10811//PTHR10811:SF17 - FRINGE-RELATED // SUBFAMILY NOT NAMED (1 of 4)",3,4,0.75,0.353299303944316,0.0970051044083527,0.329817354988399
"Gmax_Wm82.a2.v1_Mg_16_2544764","OG0005039","Mg","Gmax_Wm82.a2.v1",16,2544764,2344764,3325850,"Glyma.16G028100",2725294,2733429,"PTHR23130:SF78 - CYTOCHROME B561/FERRIC REDUCTASE TRANSMEMBRANE WITH DOMON RELATED DOMAIN (1 of 3)",3,4,0.75,0.353299303944316,0.0970051044083527,0.329817354988399
"Gmax_Wm82.a2.v1_Mg_18_49582012","OG0000806","Mg","Gmax_Wm82.a2.v1",18,49582012,49382012,50090219,"Glyma.18G212200",49872222,49875889,"PTHR24347:SF215 - CBL-INTERACTING SERINE/THREONINE-PROTEIN KINASE 20 (1 of 7)",3,4,0.75,0.353299303944316,0.0970051044083527,0.329817354988399
"Gmax_Wm82.a2.v1_Mg_18_49582012","OG0001413","Mg","Gmax_Wm82.a2.v1",18,49582012,49382012,50090219,"Glyma.18G209800",49526729,49530144,"PTHR31087:SF11 - PROTEIN LURP-ONE-RELATED 1-RELATED (1 of 13)",3,4,0.75,0.353299303944316,0.0970051044083527,0.329817354988399
"Gmax_Wm82.a2.v1_Mg_19_8224298","OG0000133","Mg","Gmax_Wm82.a2.v1",19,8224298,8024298,11190984,"Glyma.19G050600",8156763,8166955,"",3,4,0.75,0.353299303944316,0.0970051044083527,0.329817354988399
"Gmax_Wm82.a2.v1_Mg_19_8224298","OG0000133","Mg","Gmax_Wm82.a2.v1",19,8224298,8024298,11190984,"Glyma.19G053300",8686897,8690661,"PTHR12277:SF42 - ALPHA/BETA-HYDROLASES SUPERFAMILY PROTEIN-RELATED (1 of 9)",3,4,0.75,0.353299303944316,0.0970051044083527,0.329817354988399
"Gmax_Wm82.a2.v1_Mg_19_8224298","OG0002573","Mg","Gmax_Wm82.a2.v1",19,8224298,8024298,11190984,"Glyma.19G054400",9007059,9008780,"PTHR10666//PTHR10666:SF127 - UBIQUITIN // SUBFAMILY NOT NAMED (1 of 3)",3,4,0.75,0.353299303944316,0.0970051044083527,0.329817354988399
"Gmax_Wm82.a2.v1_Mg_8_1287166","OG0000087","Mg","Gmax_Wm82.a2.v1",8,1287166,1087166,1487166,"Glyma.08G014200",1100912,1103362,"PTHR11588//PTHR11588:SF124 - TUBULIN // SUBFAMILY NOT NAMED (1 of 2)",3,4,0.75,0.353299303944316,0.0970051044083527,0.329817354988399
"Gmax_Wm82.a2.v1_Mg_8_1287166","OG0000537","Mg","Gmax_Wm82.a2.v1",8,1287166,1087166,1487166,"Glyma.08G017400",1404725,1408408,"",3,4,0.75,0.353299303944316,0.0970051044083527,0.329817354988399
"Gmax_Wm82.a2.v1_Mg_8_1287166","OG0000900","Mg","Gmax_Wm82.a2.v1",8,1287166,1087166,1487166,"Glyma.08G014100",1088615,1099837,"",3,4,0.75,0.353299303944316,0.0970051044083527,0.329817354988399
"Gmax_Wm82.a2.v1_Mg_8_1287166","OG0000266","Mg","Gmax_Wm82.a2.v1",8,1287166,1087166,1487166,"Glyma.08G017000",1371560,1375111,"",3,4,0.75,0.353299303944316,0.0970051044083527,0.329817354988399
"Sbicolor_v3.1.1_Mg_10_4602510","OG0003511","Mg","Sbicolor_v3.1.1",10,4602510,4502510,4721925,"Sobic.010G059600",4673050,4680158,"",3,6,0.833333333333333,0.345032863849765,0.0654967136150235,0.327483568075117
"Sbicolor_v3.1.1_Mg_10_4602510","OG0003511","Mg","Sbicolor_v3.1.1",10,4602510,4502510,4721925,"Sobic.010G059700",4673491,4686523,"similar to Beta 1,3-glycosyltransferase-like protein II",3,6,0.833333333333333,0.345032863849765,0.0654967136150235,0.327483568075117
"Sbicolor_v3.1.1_Mg_10_4602510","OG0000358","Mg","Sbicolor_v3.1.1",10,4602510,4502510,4721925,"Sobic.010G059900",4694980,4696915,"similar to Putative uncharacterized protein",3,6,0.833333333333333,0.345032863849765,0.0654967136150235,0.327483568075117
"Sbicolor_v3.1.1_Mg_10_4602510","OG0000358","Mg","Sbicolor_v3.1.1",10,4602510,4502510,4721925,"Sobic.010G060100",4705507,4707812,"similar to Putative iron/ascorbate-dependent oxidoreductase",3,6,0.833333333333333,0.345032863849765,0.0654967136150235,0.327483568075117
"Sbicolor_v3.1.1_Mg_10_4602510","OG0006388","Mg","Sbicolor_v3.1.1",10,4602510,4502510,4721925,"Sobic.010G059300",4647693,4649616,"similar to Putative ubiquinol-cytochrome C reductase complex ubiquinone-binding protein",3,6,0.833333333333333,0.345032863849765,0.0654967136150235,0.327483568075117
"Sbicolor_v3.1.1_Mg_10_4602510","OG0002774","Mg","Sbicolor_v3.1.1",10,4602510,4502510,4721925,"Sobic.010G058500",4595288,4598958,"similar to Putative synaptobrevin 1",3,6,0.833333333333333,0.345032863849765,0.0654967136150235,0.327483568075117
"Gmax_Wm82.a2.v1_Mg_12_6478752","OG0000073","Mg","Gmax_Wm82.a2.v1",12,6478752,6278752,6678752,"Glyma.12G083500",6649319,6655621,"PTHR22891:SF40 - PROTEIN ARGONAUTE 5 (1 of 7)",3,5,0.8,0.353299303944316,0.0776040835266821,0.325937150812065
"Gmax_Wm82.a2.v1_Mg_12_6478752","OG0003857","Mg","Gmax_Wm82.a2.v1",12,6478752,6278752,6678752,"Glyma.12G083600",6657383,6662586,"PTHR13683:SF348 - ASPARTYL PROTEASE FAMILY PROTEIN (1 of 6)",3,5,0.8,0.353299303944316,0.0776040835266821,0.325937150812065
"Gmax_Wm82.a2.v1_Mg_12_6478752","OG0002501","Mg","Gmax_Wm82.a2.v1",12,6478752,6278752,6678752,"Glyma.12G080000",6283385,6285898,"K12193 - charged multivesicular body protein 3 (VPS24, CHMP3)  (1 of 3)",3,5,0.8,0.353299303944316,0.0776040835266821,0.325937150812065
"Gmax_Wm82.a2.v1_Mg_12_6478752","OG0011252","Mg","Gmax_Wm82.a2.v1",12,6478752,6278752,6678752,"Glyma.12G081500",6451078,6454383,"PTHR21368:SF18 - 39S RIBOSOMAL PROTEIN L9, MITOCHONDRIAL (1 of 2)",3,5,0.8,0.353299303944316,0.0776040835266821,0.325937150812065
"Gmax_Wm82.a2.v1_Mg_12_6478752","OG0000541","Mg","Gmax_Wm82.a2.v1",12,6478752,6278752,6678752,"Glyma.12G080100",6295519,6298314,"K08235 - xyloglucan:xyloglucosyl transferase (E2.4.1.207)  (1 of 54)",3,5,0.8,0.353299303944316,0.0776040835266821,0.325937150812065
"Gmax_Wm82.a2.v1_Mg_13_27700711","OG0003261","Mg","Gmax_Wm82.a2.v1",13,27700711,27500711,29015759,"Glyma.13G175100",28969904,28975782,"PTHR11132//PTHR11132:SF102 - SOLUTE CARRIER FAMILY 35 // SUBFAMILY NOT NAMED (1 of 2)",3,5,0.8,0.353299303944316,0.0776040835266821,0.325937150812065
"Gmax_Wm82.a2.v1_Mg_13_27700711","OG0002148","Mg","Gmax_Wm82.a2.v1",13,27700711,27500711,29015759,"Glyma.13G172700",28671831,28675231,"PF00046 - Homeobox domain (Homeobox)  (1 of 158)",3,5,0.8,0.353299303944316,0.0776040835266821,0.325937150812065
"Gmax_Wm82.a2.v1_Mg_13_27700711","OG0002270","Mg","Gmax_Wm82.a2.v1",13,27700711,27500711,29015759,"Glyma.13G171100",28518633,28522548,"",3,5,0.8,0.353299303944316,0.0776040835266821,0.325937150812065
"Gmax_Wm82.a2.v1_Mg_13_27700711","OG0003560","Mg","Gmax_Wm82.a2.v1",13,27700711,27500711,29015759,"Glyma.13G161700",27732856,27737370,"",3,5,0.8,0.353299303944316,0.0776040835266821,0.325937150812065
"Gmax_Wm82.a2.v1_Mg_13_27700711","OG0008597","Mg","Gmax_Wm82.a2.v1",13,27700711,27500711,29015759,"Glyma.13G171300",28543595,28547447,"PTHR14209 - ISOAMYL ACETATE-HYDROLYZING ESTERASE 1 (1 of 21)",3,5,0.8,0.353299303944316,0.0776040835266821,0.325937150812065
"Gmax_Wm82.a2.v1_Mg_17_41302725","OG0000087","Mg","Gmax_Wm82.a2.v1",17,41302725,41102725,41800558,"Glyma.17G258300",41238004,41241016,"PTHR11588//PTHR11588:SF118 - TUBULIN // SUBFAMILY NOT NAMED (1 of 4)",3,5,0.8,0.353299303944316,0.0776040835266821,0.325937150812065
"Gmax_Wm82.a2.v1_Mg_17_41302725","OG0000072","Mg","Gmax_Wm82.a2.v1",17,41302725,41102725,41800558,"Glyma.17G257200",41134807,41139396,"",3,5,0.8,0.353299303944316,0.0776040835266821,0.325937150812065
"Gmax_Wm82.a2.v1_Mg_17_41302725","OG0000294","Mg","Gmax_Wm82.a2.v1",17,41302725,41102725,41800558,"Glyma.17G260600",41463996,41465979,"K14525 - ribonucleases P/MRP protein subunit RPP25 (RPP25)  (1 of 1)",3,5,0.8,0.353299303944316,0.0776040835266821,0.325937150812065
"Gmax_Wm82.a2.v1_Mg_17_41302725","OG0002444","Mg","Gmax_Wm82.a2.v1",17,41302725,41102725,41800558,"Glyma.17G261300",41495444,41496754,"",3,5,0.8,0.353299303944316,0.0776040835266821,0.325937150812065
"Gmax_Wm82.a2.v1_Mg_17_41302725","OG0002947","Mg","Gmax_Wm82.a2.v1",17,41302725,41102725,41800558,"Glyma.17G256900",41104857,41111181,"PTHR31580:SF4 - FILAMENT-LIKE PLANT PROTEIN 4-RELATED (1 of 6)",3,5,0.8,0.353299303944316,0.0776040835266821,0.325937150812065
"Gmax_Wm82.a2.v1_Mg_17_7924918","OG0000040","Mg","Gmax_Wm82.a2.v1",17,7924918,7724918,8280597,"Glyma.17G103700",8138957,8144091,"PTHR24093:SF257 - ATPASE 6, PLASMA MEMBRANE-TYPE (1 of 3)",3,5,0.8,0.353299303944316,0.0776040835266821,0.325937150812065
"Gmax_Wm82.a2.v1_Mg_17_7924918","OG0000508","Mg","Gmax_Wm82.a2.v1",17,7924918,7724918,8280597,"Glyma.17G101500",7978357,7980301,"PTHR31744:SF7 - NAC DOMAIN-CONTAINING PROTEIN 100-RELATED (1 of 4)",3,5,0.8,0.353299303944316,0.0776040835266821,0.325937150812065
"Gmax_Wm82.a2.v1_Mg_17_7924918","OG0006468","Mg","Gmax_Wm82.a2.v1",17,7924918,7724918,8280597,"Glyma.17G098700",7787376,7791249,"",3,5,0.8,0.353299303944316,0.0776040835266821,0.325937150812065
"Gmax_Wm82.a2.v1_Mg_17_7924918","OG0005268","Mg","Gmax_Wm82.a2.v1",17,7924918,7724918,8280597,"Glyma.17G100300",7907773,7909350,"PTHR33415:SF3 - EMB514 (1 of 4)",3,5,0.8,0.353299303944316,0.0776040835266821,0.325937150812065
"Gmax_Wm82.a2.v1_Mg_17_7924918","OG0004212","Mg","Gmax_Wm82.a2.v1",17,7924918,7724918,8280597,"Glyma.17G100200",7902958,7904070,"",3,5,0.8,0.353299303944316,0.0776040835266821,0.325937150812065
"Gmax_Wm82.a2.v1_Mg_2_45625797","OG0000340","Mg","Gmax_Wm82.a2.v1",2,45625797,45425797,45908763,"Glyma.02G272400",45619246,45628692,"K09842 - abscisic-aldehyde oxidase (AAO3)  (1 of 3)",3,5,0.8,0.353299303944316,0.0776040835266821,0.325937150812065
"Gmax_Wm82.a2.v1_Mg_2_45625797","OG0000340","Mg","Gmax_Wm82.a2.v1",2,45625797,45425797,45908763,"Glyma.02G272200",45601469,45610831,"K09842 - abscisic-aldehyde oxidase (AAO3)  (1 of 3)",3,5,0.8,0.353299303944316,0.0776040835266821,0.325937150812065
"Gmax_Wm82.a2.v1_Mg_2_45625797","OG0000410","Mg","Gmax_Wm82.a2.v1",2,45625797,45425797,45908763,"Glyma.02G272100",45593618,45597960,"",3,5,0.8,0.353299303944316,0.0776040835266821,0.325937150812065
"Gmax_Wm82.a2.v1_Mg_2_45625797","OG0008920","Mg","Gmax_Wm82.a2.v1",2,45625797,45425797,45908763,"Glyma.02G273700",45704557,45706919,"KOG0281 - Beta-TrCP (transducin repeats containing)/Slimb proteins (1 of 1)",3,5,0.8,0.353299303944316,0.0776040835266821,0.325937150812065
"Gmax_Wm82.a2.v1_Mg_3_4276534","OG0000806","Mg","Gmax_Wm82.a2.v1",3,4276534,4076534,4827059,"Glyma.03G036900",4497651,4498973,"PF03822//PF07714 - NAF domain (NAF)  // Protein tyrosine kinase (Pkinase_Tyr)  (1 of 1)",3,5,0.8,0.353299303944316,0.0776040835266821,0.325937150812065
"Gmax_Wm82.a2.v1_Mg_3_4276534","OG0000806","Mg","Gmax_Wm82.a2.v1",3,4276534,4076534,4827059,"Glyma.03G037200",4558538,4560610,"PTHR24347:SF215 - CBL-INTERACTING SERINE/THREONINE-PROTEIN KINASE 20 (1 of 7)",3,5,0.8,0.353299303944316,0.0776040835266821,0.325937150812065
"Gmax_Wm82.a2.v1_Mg_3_4276534","OG0002587","Mg","Gmax_Wm82.a2.v1",3,4276534,4076534,4827059,"Glyma.03G036700",4440551,4443406,"PTHR23315:SF63 - U-BOX DOMAIN-CONTAINING PROTEIN 16 (1 of 2)",3,5,0.8,0.353299303944316,0.0776040835266821,0.325937150812065
"Gmax_Wm82.a2.v1_Mg_3_4276534","OG0006640","Mg","Gmax_Wm82.a2.v1",3,4276534,4076534,4827059,"Glyma.03G036000",4335981,4341371,"",3,5,0.8,0.353299303944316,0.0776040835266821,0.325937150812065
"Gmax_Wm82.a2.v1_Mg_4_469489","OG0000206","Mg","Gmax_Wm82.a2.v1",4,469489,269489,695401,"Glyma.04G005400",443024,444540,"PTHR23201:SF16 - PROLINE-RICH PROTEIN 4 (1 of 2)",3,5,0.8,0.353299303944316,0.0776040835266821,0.325937150812065
"Gmax_Wm82.a2.v1_Mg_4_469489","OG0000658","Mg","Gmax_Wm82.a2.v1",4,469489,269489,695401,"Glyma.04G005700",459985,463655,"",3,5,0.8,0.353299303944316,0.0776040835266821,0.325937150812065
"Gmax_Wm82.a2.v1_Mg_4_469489","OG0005940","Mg","Gmax_Wm82.a2.v1",4,469489,269489,695401,"Glyma.04G006200",488212,494810,"",3,5,0.8,0.353299303944316,0.0776040835266821,0.325937150812065
