"loci","Orthogroup","trait","org","Chromosome Name","bp","start","end","Gene Name","Gene Start (bp)","Gene End (bp)","Description","present","genecount","gFDR","pFDR","rank","rank_new"
"Gmax_Wm82.a2.v1_P_16_2354186","OG0000266","P","Gmax_Wm82.a2.v1",16,2354186,2154186,3332502,"Glyma.16G033500",3152014,3156923,"PTHR10811//PTHR10811:SF17 - FRINGE-RELATED // SUBFAMILY NOT NAMED (1 of 4)",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_16_2354186","OG0000557","P","Gmax_Wm82.a2.v1",16,2354186,2154186,3332502,"Glyma.16G034100",3195056,3196022,"K16281 - RING-H2 zinc finger protein RHA1 (RHA1)  (1 of 9)",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_20_41157701","OG0001861","P","Gmax_Wm82.a2.v1",20,41157701,40957701,41496754,"Glyma.20G175100",41258423,41263653,"PTHR24349:SF166 - CALCIUM-DEPENDENT PROTEIN KINASE 11-RELATED (1 of 10)",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_20_41157701","OG0008172","P","Gmax_Wm82.a2.v1",20,41157701,40957701,41496754,"Glyma.20G174800",41213657,41221454,"3.6.3.29 - Molybdate-transporting ATPase (1 of 2)",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_20_41157701","OG0010756","P","Gmax_Wm82.a2.v1",20,41157701,40957701,41496754,"Glyma.20G174300",41167903,41171833,"K14412 - alpha-1,4-fucosyltransferase (FUT13, FucTC)  (1 of 4)",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_20_45706827","OG0000575","P","Gmax_Wm82.a2.v1",20,45706827,45506827,45914180,"Glyma.20G224100",45869258,45877993,"",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_20_45706827","OG0008376","P","Gmax_Wm82.a2.v1",20,45706827,45506827,45914180,"Glyma.20G221000",45589735,45599067,"",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_20_45706827","OG0001314","P","Gmax_Wm82.a2.v1",20,45706827,45506827,45914180,"Glyma.20G221700",45661382,45662205,"PF05899 - Protein of unknown function (DUF861) (Cupin_3)  (1 of 11)",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_3_38371191","OG0002925","P","Gmax_Wm82.a2.v1",3,38371191,38171191,38602301,"Glyma.03G169300",38352651,38358041,"",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_3_38371191","OG0002925","P","Gmax_Wm82.a2.v1",3,38371191,38171191,38602301,"Glyma.03G169400",38358904,38363439,"",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_3_38371191","OG0001314","P","Gmax_Wm82.a2.v1",3,38371191,38171191,38602301,"Glyma.03G168900",38317593,38318845,"PTHR33271:SF3 - CUPIN DOMAIN-CONTAINING PROTEIN (1 of 3)",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_4_47893621","OG0003622","P","Gmax_Wm82.a2.v1",4,47893621,47693621,49328875,"Glyma.04G214100",48576689,48577420,"PTHR12565:SF125 - TRANSCRIPTION FACTOR HEC3-RELATED (1 of 4)",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_4_47893621","OG0008861","P","Gmax_Wm82.a2.v1",4,47893621,47693621,49328875,"Glyma.04G204800",47718324,47733327,"3.6.3.7 - Sodium-exporting ATPase / Sodium-translocating P-type ATPase (1 of 2)",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_4_47893621","OG0007535","P","Gmax_Wm82.a2.v1",4,47893621,47693621,49328875,"Glyma.04G217700",48857834,48858833,"",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_6_12495576","OG0003622","P","Gmax_Wm82.a2.v1",6,12495576,12295576,14097847,"Glyma.06G152300",12409701,12411133,"",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_6_12495576","OG0008861","P","Gmax_Wm82.a2.v1",6,12495576,12295576,14097847,"Glyma.06G160800",13279917,13295466,"3.6.3.7 - Sodium-exporting ATPase / Sodium-translocating P-type ATPase (1 of 2)",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_6_12495576","OG0002520","P","Gmax_Wm82.a2.v1",6,12495576,12295576,14097847,"Glyma.06G165800",13802905,13803693,"PTHR10627 - SCP160 (1 of 8)",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_7_37057630","OG0001007","P","Gmax_Wm82.a2.v1",7,37057630,36857630,37748295,"Glyma.07G202700",37189617,37194333,"PTHR33873:SF1 - TRANSCRIPTION FACTOR VOZ1 (1 of 4)",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_7_37057630","OG0003259","P","Gmax_Wm82.a2.v1",7,37057630,36857630,37748295,"Glyma.07G202100",37103517,37113078,"",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_7_37057630","OG0004230","P","Gmax_Wm82.a2.v1",7,37057630,36857630,37748295,"Glyma.07G200800",36905298,36908793,"",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_7_433649","OG0005267","P","Gmax_Wm82.a2.v1",7,433649,233649,1800217,"Glyma.07G021600",1673827,1680014,"PTHR31642:SF11 - SHIKIMATE O-HYDROXYCINNAMOYLTRANSFERASE (1 of 4)",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_7_433649","OG0000570","P","Gmax_Wm82.a2.v1",7,433649,233649,1800217,"Glyma.07G021000",1634021,1638370,"",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_7_433649","OG0001964","P","Gmax_Wm82.a2.v1",7,433649,233649,1800217,"Glyma.07G003200",250358,252638,"K13413 - mitogen-activated protein kinase kinase 4/5, plant (MKK4_5P)  (1 of 2)",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_8_10327339","OG0005691","P","Gmax_Wm82.a2.v1",8,10327339,10127339,11378496,"Glyma.08G136900",10465850,10466602,"PTHR31852:SF47 - HYDROXYPROLINE-RICH GLYCOPROTEIN FAMILY PROTEIN (1 of 2)",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_8_10327339","OG0008179","P","Gmax_Wm82.a2.v1",8,10327339,10127339,11378496,"Glyma.08G142700",10857723,10860675,"K13628 - iron-sulfur cluster assembly protein (iscA, ISCA1)  (1 of 3)",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_8_10327339","OG0001027","P","Gmax_Wm82.a2.v1",8,10327339,10127339,11378496,"Glyma.08G142600",10853790,10856466,"PTHR24073:SF462 - RAS-RELATED PROTEIN RABG1-RELATED (1 of 3)",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Athaliana_TAIR10_P_1_26798220","OG0010600","P","Athaliana_TAIR10",1,26798220,26723220,26893106,"AT1G71060",26805651,26807183,"Tetratricopeptide repeat (TPR)-like superfamily protein",3,1,0,0.450258064516129,0.329845161290323,0.329845161290323
"Athaliana_TAIR10_P_2_16261445","OG0000116","P","Athaliana_TAIR10",2,16261445,16186445,16336498,"AT2G38940",16257228,16260225,"phosphate transporter 1;4",3,1,0,0.450258064516129,0.329845161290323,0.329845161290323
"Athaliana_TAIR10_P_3_10865869","OG0002962","P","Athaliana_TAIR10",3,10865869,10790869,10940869,"AT3G28910",10911157,10913190,"myb domain protein 30",3,1,0,0.450258064516129,0.329845161290323,0.329845161290323
"Athaliana_TAIR10_P_3_16558658","OG0001574","P","Athaliana_TAIR10",3,16558658,16483658,16633658,"AT3G45200",16548828,16549730,"PTHR33527:SF1 - F13O11.17 PROTEIN (1 of 4)",3,1,0,0.450258064516129,0.329845161290323,0.329845161290323
"Athaliana_TAIR10_P_4_11274458","OG0002863","P","Athaliana_TAIR10",4,11274458,11199458,11350910,"AT4G21160",11284147,11286767,"Calcium-dependent ARF-type GTPase activating protein family",3,1,0,0.450258064516129,0.329845161290323,0.329845161290323
"Athaliana_TAIR10_P_5_12491230","OG0011822","P","Athaliana_TAIR10",5,12491230,12416230,12571816,"AT5G33280",12549280,12552507,"Voltage-gated chloride channel family protein",3,1,0,0.450258064516129,0.329845161290323,0.329845161290323
"Athaliana_TAIR10_P_5_9234391","OG0000197","P","Athaliana_TAIR10",5,9234391,9159391,9335216,"AT5G26210",9158318,9160383,"alfin-like 4",3,1,0,0.450258064516129,0.329845161290323,0.329845161290323
"Gmax_Wm82.a2.v1_P_10_39963978","OG0000886","P","Gmax_Wm82.a2.v1",10,39963978,39763978,40261118,"Glyma.10G167800",40202446,40204795,"PTHR11730:SF39 - AMMONIUM TRANSPORTER 1 MEMBER 2 (1 of 5)",3,4,0.75,0.354106463878327,0.0968840304182509,0.329405703422053
"Gmax_Wm82.a2.v1_P_10_39963978","OG0000886","P","Gmax_Wm82.a2.v1",10,39963978,39763978,40261118,"Glyma.10G168100",40225029,40227322,"PTHR11730:SF39 - AMMONIUM TRANSPORTER 1 MEMBER 2 (1 of 5)",3,4,0.75,0.354106463878327,0.0968840304182509,0.329405703422053
"Gmax_Wm82.a2.v1_P_10_39963978","OG0003129","P","Gmax_Wm82.a2.v1",10,39963978,39763978,40261118,"Glyma.10G165500",39970898,39975309,"PTHR22884//PTHR22884:SF376 - SET DOMAIN PROTEINS // SUBFAMILY NOT NAMED (1 of 4)",3,4,0.75,0.354106463878327,0.0968840304182509,0.329405703422053
"Gmax_Wm82.a2.v1_P_10_39963978","OG0001314","P","Gmax_Wm82.a2.v1",10,39963978,39763978,40261118,"Glyma.10G167400",40179789,40180566,"PF05899 - Protein of unknown function (DUF861) (Cupin_3)  (1 of 11)",3,4,0.75,0.354106463878327,0.0968840304182509,0.329405703422053
"Gmax_Wm82.a2.v1_P_10_44920131","OG0001861","P","Gmax_Wm82.a2.v1",10,44920131,44720131,45312770,"Glyma.10G217000",44851172,44856590,"",3,4,0.75,0.354106463878327,0.0968840304182509,0.329405703422053
"Gmax_Wm82.a2.v1_P_10_44920131","OG0001027","P","Gmax_Wm82.a2.v1",10,44920131,44720131,45312770,"Glyma.10G220100",45160713,45166890,"PTHR24073:SF586 - RAS-RELATED PROTEIN RABG3A (1 of 2)",3,4,0.75,0.354106463878327,0.0968840304182509,0.329405703422053
"Gmax_Wm82.a2.v1_P_10_44920131","OG0008172","P","Gmax_Wm82.a2.v1",10,44920131,44720131,45312770,"Glyma.10G217300",44899066,44906371,"PTHR19241:SF225 - ABC TRANSPORTER G FAMILY MEMBER 25 (1 of 2)",3,4,0.75,0.354106463878327,0.0968840304182509,0.329405703422053
"Gmax_Wm82.a2.v1_P_10_44920131","OG0010756","P","Gmax_Wm82.a2.v1",10,44920131,44720131,45312770,"Glyma.10G217800",44944812,44948539,"K14412 - alpha-1,4-fucosyltransferase (FUT13, FucTC)  (1 of 4)",3,4,0.75,0.354106463878327,0.0968840304182509,0.329405703422053
"Gmax_Wm82.a2.v1_P_11_1566148","OG0000241","P","Gmax_Wm82.a2.v1",11,1566148,1366148,2028419,"Glyma.11G025200",1791843,1795442,"PTHR31775:SF5 - REMORIN FAMILY PROTEIN-RELATED (1 of 4)",3,4,0.75,0.354106463878327,0.0968840304182509,0.329405703422053
"Gmax_Wm82.a2.v1_P_11_1566148","OG0000266","P","Gmax_Wm82.a2.v1",11,1566148,1366148,2028419,"Glyma.11G022100",1574364,1578577,"PTHR10811//PTHR10811:SF11 - FRINGE-RELATED // SUBFAMILY NOT NAMED (1 of 5)",3,4,0.75,0.354106463878327,0.0968840304182509,0.329405703422053
"Gmax_Wm82.a2.v1_P_11_1566148","OG0000557","P","Gmax_Wm82.a2.v1",11,1566148,1366148,2028419,"Glyma.11G022400",1616646,1617939,"K16281 - RING-H2 zinc finger protein RHA1 (RHA1)  (1 of 9)",3,4,0.75,0.354106463878327,0.0968840304182509,0.329405703422053
"Gmax_Wm82.a2.v1_P_11_1566148","OG0012932","P","Gmax_Wm82.a2.v1",11,1566148,1366148,2028419,"Glyma.11G022000",1561152,1561574,"",3,4,0.75,0.354106463878327,0.0968840304182509,0.329405703422053
"Gmax_Wm82.a2.v1_P_12_36852023","OG0001533","P","Gmax_Wm82.a2.v1",12,36852023,36652023,37054675,"Glyma.12G209100",36850310,36855341,"PTHR22880:SF172 - TRANSCRIPTION FACTOR GTE3, CHLOROPLASTIC-RELATED (1 of 4)",3,4,0.75,0.354106463878327,0.0968840304182509,0.329405703422053
"Gmax_Wm82.a2.v1_P_12_36852023","OG0000397","P","Gmax_Wm82.a2.v1",12,36852023,36652023,37054675,"Glyma.12G206900",36693869,36696890,"PTHR31079:SF6 - NAC DOMAIN CONTAINING PROTEIN 73 (1 of 4)",3,4,0.75,0.354106463878327,0.0968840304182509,0.329405703422053
"Gmax_Wm82.a2.v1_P_12_36852023","OG0008605","P","Gmax_Wm82.a2.v1",12,36852023,36652023,37054675,"Glyma.12G207000",36698291,36699308,"PTHR14614//PTHR14614:SF7 - HEPATOCELLULAR CARCINOMA-ASSOCIATED ANTIGEN // SUBFAMILY NOT NAMED (1 of 3)",3,4,0.75,0.354106463878327,0.0968840304182509,0.329405703422053
"Gmax_Wm82.a2.v1_P_12_36852023","OG0008605","P","Gmax_Wm82.a2.v1",12,36852023,36652023,37054675,"Glyma.12G207100",36699342,36699518,"PTHR14614//PTHR14614:SF7 - HEPATOCELLULAR CARCINOMA-ASSOCIATED ANTIGEN // SUBFAMILY NOT NAMED (1 of 3)",3,4,0.75,0.354106463878327,0.0968840304182509,0.329405703422053
"Gmax_Wm82.a2.v1_P_16_36249364","OG0001810","P","Gmax_Wm82.a2.v1",16,36249364,36049364,38028927,"Glyma.16G219000",37634112,37638596,"PTHR10766//PTHR10766:SF58 - TRANSMEMBRANE 9 SUPERFAMILY PROTEIN // SUBFAMILY NOT NAMED (1 of 6)",3,4,0.75,0.354106463878327,0.0968840304182509,0.329405703422053
"Gmax_Wm82.a2.v1_P_16_36249364","OG0007535","P","Gmax_Wm82.a2.v1",16,36249364,36049364,38028927,"Glyma.16G207100",36701476,36704764,"K10768 - alkylated DNA repair protein alkB homolog 6 (ALKBH6)  (1 of 2)",3,4,0.75,0.354106463878327,0.0968840304182509,0.329405703422053
"Gmax_Wm82.a2.v1_P_16_36249364","OG0000323","P","Gmax_Wm82.a2.v1",16,36249364,36049364,38028927,"Glyma.16G212900",37111887,37116497,"PTHR31645:SF1 - GB (1 of 6)",3,4,0.75,0.354106463878327,0.0968840304182509,0.329405703422053
"Gmax_Wm82.a2.v1_P_18_50504231","OG0002378","P","Gmax_Wm82.a2.v1",18,50504231,50304231,51376803,"Glyma.18G219400",50625742,50626031,"",3,4,0.75,0.354106463878327,0.0968840304182509,0.329405703422053
"Gmax_Wm82.a2.v1_P_18_50504231","OG0005574","P","Gmax_Wm82.a2.v1",18,50504231,50304231,51376803,"Glyma.18G222200",50923596,50925562,"PTHR32382:SF5 - FASCICLIN-LIKE ARABINOGALACTAN PROTEIN 10-RELATED (1 of 2)",3,4,0.75,0.354106463878327,0.0968840304182509,0.329405703422053
"Gmax_Wm82.a2.v1_P_18_50504231","OG0004153","P","Gmax_Wm82.a2.v1",18,50504231,50304231,51376803,"Glyma.18G219900",50676002,50680129,"2.7.11.1 - Non-specific serine/threonine protein kinase / Threonine-specific protein kinase (1 of 2306)",3,4,0.75,0.354106463878327,0.0968840304182509,0.329405703422053
"Gmax_Wm82.a2.v1_P_18_54620017","OG0000014","P","Gmax_Wm82.a2.v1",18,54620017,54420017,55456705,"Glyma.18G267500",55179516,55181798,"2.1.1.150 - Isoflavone 7-O-methyltransferase (1 of 15)",3,4,0.75,0.354106463878327,0.0968840304182509,0.329405703422053
"Gmax_Wm82.a2.v1_P_18_54620017","OG0000014","P","Gmax_Wm82.a2.v1",18,54620017,54420017,55456705,"Glyma.18G269600",55329219,55333846,"2.1.1.150 - Isoflavone 7-O-methyltransferase (1 of 15)",3,4,0.75,0.354106463878327,0.0968840304182509,0.329405703422053
"Gmax_Wm82.a2.v1_P_18_54620017","OG0000014","P","Gmax_Wm82.a2.v1",18,54620017,54420017,55456705,"Glyma.18G267800",55192276,55194120,"2.1.1.231 - Flavonoid 4'-O-methyltransferase / Isoflavone O-methyltransferase (1 of 3)",3,4,0.75,0.354106463878327,0.0968840304182509,0.329405703422053
"Gmax_Wm82.a2.v1_P_18_54620017","OG0000014","P","Gmax_Wm82.a2.v1",18,54620017,54420017,55456705,"Glyma.18G267900",55199483,55200950,"K13262 - isoflavone-7-O-methyltransferase (7-IOMT)  (1 of 1)",3,4,0.75,0.354106463878327,0.0968840304182509,0.329405703422053
"Gmax_Wm82.a2.v1_P_1_55158751","OG0002463","P","Gmax_Wm82.a2.v1",1,55158751,54958751,55739040,"Glyma.01G229000",55686045,55689142,"PTHR11711:SF168 - ADP-RIBOSYLATION FACTOR B1C (1 of 2)",3,4,0.75,0.354106463878327,0.0968840304182509,0.329405703422053
"Gmax_Wm82.a2.v1_P_1_55158751","OG0000266","P","Gmax_Wm82.a2.v1",1,55158751,54958751,55739040,"Glyma.01G221600",55067816,55073251,"PTHR10811//PTHR10811:SF11 - FRINGE-RELATED // SUBFAMILY NOT NAMED (1 of 5)",3,4,0.75,0.354106463878327,0.0968840304182509,0.329405703422053
"Gmax_Wm82.a2.v1_P_1_55158751","OG0000557","P","Gmax_Wm82.a2.v1",1,55158751,54958751,55739040,"Glyma.01G221300",55027025,55028244,"K16281 - RING-H2 zinc finger protein RHA1 (RHA1)  (1 of 9)",3,4,0.75,0.354106463878327,0.0968840304182509,0.329405703422053
"Gmax_Wm82.a2.v1_P_1_55158751","OG0012932","P","Gmax_Wm82.a2.v1",1,55158751,54958751,55739040,"Glyma.01G221800",55085734,55087338,"",3,4,0.75,0.354106463878327,0.0968840304182509,0.329405703422053
"Gmax_Wm82.a2.v1_P_2_36776636","OG0000570","P","Gmax_Wm82.a2.v1",2,36776636,36576636,40296972,"Glyma.02G207100",39191303,39194205,"K09285 - AP2-like factor, ANT lineage (OVM, ANT)  (1 of 30)",3,4,0.75,0.354106463878327,0.0968840304182509,0.329405703422053
"Gmax_Wm82.a2.v1_P_2_36776636","OG0000072","P","Gmax_Wm82.a2.v1",2,36776636,36576636,40296972,"Glyma.02G198300",37959065,37963589,"PTHR31223:SF20 - CYTOKININ RIBOSIDE 5'-MONOPHOSPHATE PHOSPHORIBOHYDROLASE LOG7 (1 of 4)",3,4,0.75,0.354106463878327,0.0968840304182509,0.329405703422053
"Gmax_Wm82.a2.v1_P_2_36776636","OG0002409","P","Gmax_Wm82.a2.v1",2,36776636,36576636,40296972,"Glyma.02G210500",39558785,39562318,"PTHR11969//PTHR11969:SF19 - MAX DIMERIZATION, MAD // SUBFAMILY NOT NAMED (1 of 4)",3,4,0.75,0.354106463878327,0.0968840304182509,0.329405703422053
"Gmax_Wm82.a2.v1_P_2_36776636","OG0004607","P","Gmax_Wm82.a2.v1",2,36776636,36576636,40296972,"Glyma.02G207800",39260119,39266476,"PTHR12169:SF6 - LACTATION ELEVATED PROTEIN 1 (1 of 2)",3,4,0.75,0.354106463878327,0.0968840304182509,0.329405703422053
"Gmax_Wm82.a2.v1_P_18_51704746","OG0000241","P","Gmax_Wm82.a2.v1",18,51704746,51504746,52024976,"Glyma.18G230500",51926771,51931690,"PF03766 - Remorin, N-terminal region (Remorin_N)  (1 of 8)",3,5,0.8,0.354106463878327,0.0775072243346007,0.325530342205323
"Gmax_Wm82.a2.v1_P_18_51704746","OG0007370","P","Gmax_Wm82.a2.v1",18,51704746,51504746,52024976,"Glyma.18G230300",51907250,51913337,"PTHR10593:SF23 - SERINE/THREONINE-PROTEIN KINASE RIO1 (1 of 1)",3,5,0.8,0.354106463878327,0.0775072243346007,0.325530342205323
"Gmax_Wm82.a2.v1_P_18_51704746","OG0000086","P","Gmax_Wm82.a2.v1",18,51704746,51504746,52024976,"Glyma.18G229400",51847599,51849925,"K15095 - (+)-neomenthol dehydrogenase (E1.1.1.208)  (1 of 12)",3,5,0.8,0.354106463878327,0.0775072243346007,0.325530342205323
"Gmax_Wm82.a2.v1_P_18_51704746","OG0000086","P","Gmax_Wm82.a2.v1",18,51704746,51504746,52024976,"Glyma.18G229700",51862296,51865544,"K15095 - (+)-neomenthol dehydrogenase (E1.1.1.208)  (1 of 12)",3,5,0.8,0.354106463878327,0.0775072243346007,0.325530342205323
"Gmax_Wm82.a2.v1_P_18_51704746","OG0001784","P","Gmax_Wm82.a2.v1",18,51704746,51504746,52024976,"Glyma.18G227400",51650951,51654636,"PTHR23315:SF97 - ARMADILLO/BETA-CATENIN REPEAT-CONTAINING PROTEIN-RELATED (1 of 4)",3,5,0.8,0.354106463878327,0.0775072243346007,0.325530342205323
"Gmax_Wm82.a2.v1_P_3_28548049","OG0000178","P","Gmax_Wm82.a2.v1",3,28548049,28348049,29041634,"Glyma.03G098500",28616477,28619602,"1.1.1.54//1.3.1.102 - Allyl-alcohol dehydrogenase // 2-alkenal reductase (NADP(+)) / NADPH-dependent alkenal/one oxidoreductase (1 of 7)",3,5,0.8,0.354106463878327,0.0775072243346007,0.325530342205323
"Gmax_Wm82.a2.v1_P_3_28548049","OG0000178","P","Gmax_Wm82.a2.v1",3,28548049,28348049,29041634,"Glyma.03G097600",28531242,28535136,"1.1.1.54//1.3.1.102//1.3.1.74 - Allyl-alcohol dehydrogenase // 2-alkenal reductase (NADP(+)) / NADPH-dependent alkenal/one oxidoreductase // 2-alkenal reductase (NAD(P)(+)) / NADPH:2-alkenal alpha,beta-hydrogenase (1 of 7)",3,5,0.8,0.354106463878327,0.0775072243346007,0.325530342205323
"Gmax_Wm82.a2.v1_P_3_28548049","OG0000178","P","Gmax_Wm82.a2.v1",3,28548049,28348049,29041634,"Glyma.03G098600",28655669,28658417,"1.1.1.54//1.3.1.102//1.3.1.74 - Allyl-alcohol dehydrogenase // 2-alkenal reductase (NADP(+)) / NADPH-dependent alkenal/one oxidoreductase // 2-alkenal reductase (NAD(P)(+)) / NADPH:2-alkenal alpha,beta-hydrogenase (1 of 7)",3,5,0.8,0.354106463878327,0.0775072243346007,0.325530342205323
"Gmax_Wm82.a2.v1_P_3_28548049","OG0000178","P","Gmax_Wm82.a2.v1",3,28548049,28348049,29041634,"Glyma.03G098900",28705216,28709395,"1.1.1.54//1.3.1.102//1.3.1.74 - Allyl-alcohol dehydrogenase // 2-alkenal reductase (NADP(+)) / NADPH-dependent alkenal/one oxidoreductase // 2-alkenal reductase (NAD(P)(+)) / NADPH:2-alkenal alpha,beta-hydrogenase (1 of 7)",3,5,0.8,0.354106463878327,0.0775072243346007,0.325530342205323
"Gmax_Wm82.a2.v1_P_3_28548049","OG0000178","P","Gmax_Wm82.a2.v1",3,28548049,28348049,29041634,"Glyma.03G098800",28700862,28703475,"1.1.1.54//1.3.1.102//1.3.1.74 - Allyl-alcohol dehydrogenase // 2-alkenal reductase (NADP(+)) / NADPH-dependent alkenal/one oxidoreductase // 2-alkenal reductase (NAD(P)(+)) / NADPH:2-alkenal alpha,beta-hydrogenase (1 of 7)",3,5,0.8,0.354106463878327,0.0775072243346007,0.325530342205323
"Gmax_Wm82.a2.v1_P_3_44212748","OG0002256","P","Gmax_Wm82.a2.v1",3,44212748,44012748,45790673,"Glyma.03G248800",44506460,44512186,"",3,5,0.8,0.354106463878327,0.0775072243346007,0.325530342205323
"Gmax_Wm82.a2.v1_P_3_44212748","OG0000205","P","Gmax_Wm82.a2.v1",3,44212748,44012748,45790673,"Glyma.03G262000",45517876,45519838,"PTHR10286:SF10 - F11O4.12 (1 of 8)",3,5,0.8,0.354106463878327,0.0775072243346007,0.325530342205323
"Gmax_Wm82.a2.v1_P_3_44212748","OG0000575","P","Gmax_Wm82.a2.v1",3,44212748,44012748,45790673,"Glyma.03G246100",44322480,44329466,"",3,5,0.8,0.354106463878327,0.0775072243346007,0.325530342205323
"Gmax_Wm82.a2.v1_P_3_44212748","OG0003129","P","Gmax_Wm82.a2.v1",3,44212748,44012748,45790673,"Glyma.03G249800",44588637,44595274,"PTHR22884//PTHR22884:SF376 - SET DOMAIN PROTEINS // SUBFAMILY NOT NAMED (1 of 4)",3,5,0.8,0.354106463878327,0.0775072243346007,0.325530342205323
"Gmax_Wm82.a2.v1_P_3_44212748","OG0001780","P","Gmax_Wm82.a2.v1",3,44212748,44012748,45790673,"Glyma.03G249900",44595527,44597546,"PTHR31495:SF3 - CALEOSIN-RELATED FAMILY PROTEIN-RELATED (1 of 3)",3,5,0.8,0.354106463878327,0.0775072243346007,0.325530342205323
"Gmax_Wm82.a2.v1_P_5_39097797","OG0001821","P","Gmax_Wm82.a2.v1",5,39097797,38897797,39757769,"Glyma.05G213100",39458989,39466722,"PTHR30540:SF9 - POTASSIUM TRANSPORTER 4 (1 of 6)",3,5,0.8,0.354106463878327,0.0775072243346007,0.325530342205323
"Gmax_Wm82.a2.v1_P_5_39097797","OG0000642","P","Gmax_Wm82.a2.v1",5,39097797,38897797,39757769,"Glyma.05G207100",38943141,38945550,"PTHR11592//PTHR11592:SF42 - GLUTATHIONE PEROXIDASE // SUBFAMILY NOT NAMED (1 of 4)",3,5,0.8,0.354106463878327,0.0775072243346007,0.325530342205323
"Gmax_Wm82.a2.v1_P_5_39097797","OG0000642","P","Gmax_Wm82.a2.v1",5,39097797,38897797,39757769,"Glyma.05G207200",38946545,38947360,"1.11.1.9 - Glutathione peroxidase (1 of 6)",3,5,0.8,0.354106463878327,0.0775072243346007,0.325530342205323
"Gmax_Wm82.a2.v1_P_5_39097797","OG0000266","P","Gmax_Wm82.a2.v1",5,39097797,38897797,39757769,"Glyma.05G210400",39235808,39239820,"PTHR10811//PTHR10811:SF11 - FRINGE-RELATED // SUBFAMILY NOT NAMED (1 of 5)",3,5,0.8,0.354106463878327,0.0775072243346007,0.325530342205323
"Gmax_Wm82.a2.v1_P_5_39097797","OG0000557","P","Gmax_Wm82.a2.v1",5,39097797,38897797,39757769,"Glyma.05G210000",39189052,39190102,"K16281 - RING-H2 zinc finger protein RHA1 (RHA1)  (1 of 9)",3,5,0.8,0.354106463878327,0.0775072243346007,0.325530342205323
"Gmax_Wm82.a2.v1_P_17_4714037","OG0000570","P","Gmax_Wm82.a2.v1",17,4714037,4514037,5558882,"Glyma.17G070800",5546050,5549115,"K09285 - AP2-like factor, ANT lineage (OVM, ANT)  (1 of 30)",3,6,0.833333333333333,0.354106463878327,0.0645893536121673,0.322946768060836
"Gmax_Wm82.a2.v1_P_17_4714037","OG0000574","P","Gmax_Wm82.a2.v1",17,4714037,4514037,5558882,"Glyma.17G064500",4974218,4977314,"6.2.1.34 - Trans-feruloyl-CoA synthase / Trans-feruloyl-CoA synthetase (1 of 8)",3,6,0.833333333333333,0.354106463878327,0.0645893536121673,0.322946768060836
